customerID,MonthlyCharges,tenure,Contract,Churn,value_segment,risk_segment,rule_segment,cluster
5019-GQVCR,84.85,43,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
2616-UUTFK,72.75,33,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
3640-PHQXK,89.9,31,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
1389-CXMLU,91.05,3,Month-to-month,1,High value,High risk,High value / High risk,1
0112-QWPNC,84.35,49,One year,1,High value,Low risk,High value / Low risk,2
4816-JBHOV,44.7,2,Month-to-month,1,Low value,High risk,Low value / High risk,1
1567-DSCIC,94.0,8,Month-to-month,1,High value,High risk,High value / High risk,1
9526-JAWYF,89.8,26,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
1029-QFBEN,19.55,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
6614-YOLAC,58.65,71,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9880-TDQAC,60.0,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9251-WNSOD,75.1,67,One year,0,Mid value,Low risk,Mid value / Low risk,2
0557-ASKVU,54.4,18,One year,0,Mid value,Low risk,Mid value / Low risk,1
9114-VEPUF,96.1,62,One year,0,High value,Low risk,High value / Low risk,2
7813-ZGGAW,96.6,31,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
5345-BMKWB,20.25,8,Month-to-month,0,Low value,High risk,Low value / High risk,0
0562-KBDVM,44.6,70,Two year,0,Low value,Low risk,Low value / Low risk,2
9955-QOPOY,60.8,69,One year,0,Mid value,Low risk,Mid value / Low risk,2
5797-APWZC,90.6,1,Month-to-month,1,High value,High risk,High value / High risk,1
7673-LPRNY,78.55,23,One year,0,Mid value,Low risk,Mid value / Low risk,1
4723-BEGSG,86.65,72,Two year,0,High value,Low risk,High value / Low risk,2
8329-GWVPJ,69.75,50,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
8782-LKFPK,90.4,44,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
7463-IFMQU,20.05,72,Two year,0,Low value,Low risk,Low value / Low risk,0
7421-ZLUPA,29.25,8,Month-to-month,0,Low value,High risk,Low value / High risk,1
8898-KASCD,35.55,39,One year,0,Low value,Low risk,Low value / Low risk,0
5843-TTHGI,50.0,18,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
0111-KLBQG,93.95,32,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
9571-EDEBV,98.65,71,One year,0,High value,Low risk,High value / Low risk,2
8835-VSDSE,70.7,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9625-RZFUK,19.7,63,Two year,0,Low value,Low risk,Low value / Low risk,0
3397-AVTKU,60.0,43,Two year,0,Mid value,Low risk,Mid value / Low risk,1
7621-VPNET,85.9,42,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
1535-VTJOQ,25.15,24,Two year,0,Low value,Low risk,Low value / Low risk,0
9995-HOTOH,59.0,63,Two year,0,Mid value,Low risk,Mid value / Low risk,2
4732-RRJZC,20.25,7,Month-to-month,0,Low value,High risk,Low value / High risk,0
5616-PRTNT,19.4,20,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,0
0129-QMPDR,20.5,44,One year,0,Low value,Low risk,Low value / Low risk,0
4134-BSXLX,60.9,28,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
9489-UTFKA,60.9,8,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8707-HOEDG,110.2,70,Two year,0,High value,Low risk,High value / Low risk,2
0336-PIKEI,74.4,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1928-BXYIV,61.15,1,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3873-WOSBC,25.6,67,Two year,0,Low value,Low risk,Low value / Low risk,0
5198-HQAEN,89.7,35,One year,0,High value,Low risk,High value / Low risk,2
7779-ORAEL,75.15,45,Two year,0,Mid value,Low risk,Mid value / Low risk,2
6319-QSUSR,19.7,11,Month-to-month,0,Low value,High risk,Low value / High risk,0
8313-KTIHG,61.3,4,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3243-ZHOHY,20.1,16,One year,0,Low value,Low risk,Low value / Low risk,0
1237-WIYYZ,19.55,18,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
1374-DMZUI,94.3,4,Month-to-month,1,High value,High risk,High value / High risk,1
7813-TKCVO,20.35,20,One year,0,Low value,Low risk,Low value / Low risk,0
6352-GIGGQ,88.8,67,One year,0,High value,Low risk,High value / Low risk,2
5996-NRVXR,98.15,40,One year,0,High value,Low risk,High value / Low risk,2
5955-EPOAZ,20.95,6,Month-to-month,0,Low value,High risk,Low value / High risk,0
6300-BWMJX,93.35,59,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
3933-DQPWX,39.7,50,Two year,0,Low value,Low risk,Low value / Low risk,2
6877-TJMBR,84.8,1,Month-to-month,1,High value,High risk,High value / High risk,1
3638-DIMPH,43.8,13,One year,0,Low value,Low risk,Low value / Low risk,1
3486-KHMLI,24.7,21,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
0337-CNPZE,106.3,41,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
2133-TSRRM,105.35,34,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
0468-YRPXN,98.8,29,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
4795-WRNVT,65.1,40,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
7153-OANIO,69.95,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3545-CNWRG,98.35,49,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
6131-FOYAS,59.6,35,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
5515-RUGKN,54.75,8,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
7799-DSEWS,68.35,18,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
7516-GMHUV,105.05,50,Two year,0,High value,Low risk,High value / Low risk,2
5307-DZCVC,85.95,32,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
7811-JIVPF,49.7,23,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
9837-BMCLM,78.5,3,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4000-VGMQP,78.95,38,One year,0,Mid value,Low risk,Mid value / Low risk,2
1810-BOHSY,96.4,51,One year,0,High value,Low risk,High value / Low risk,2
4482-FTFFX,56.15,5,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
6728-VOIFY,96.0,63,One year,0,High value,Low risk,High value / Low risk,2
8644-XLFBW,71.65,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3694-DELSO,38.55,4,Month-to-month,0,Low value,High risk,Low value / High risk,1
4445-KWOKW,60.15,42,One year,0,Mid value,Low risk,Mid value / Low risk,1
6463-HHXJR,100.5,71,Two year,0,High value,Low risk,High value / Low risk,2
9117-SHLZX,45.7,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
7016-NVRIC,90.1,29,One year,0,High value,Low risk,High value / Low risk,2
5899-OUVKV,94.5,31,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
4283-IVYCI,64.95,9,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8679-JOEVF,59.4,16,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
6579-JPICP,20.4,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
3976-BWUCK,94.1,30,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
9732-OUYRN,19.0,49,One year,0,Low value,Low risk,Low value / Low risk,0
1684-FLBGS,69.5,23,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
6996-KNSML,74.9,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
8865-TNMNX,49.55,10,One year,0,Low value,Low risk,Low value / Low risk,1
5549-ZGHFB,24.95,50,Two year,0,Low value,Low risk,Low value / Low risk,0
5334-JLAXU,94.1,60,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
8073-IJDCM,20.3,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
4662-EKDPQ,62.05,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
0265-EDXBD,74.9,32,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
6147-CBCRA,20.05,33,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
7826-VVKWT,96.55,24,Two year,0,High value,Low risk,High value / Low risk,1
2403-BCASL,111.95,41,One year,1,High value,Low risk,High value / Low risk,2
1862-SKORY,39.3,40,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
9650-VBUOG,25.05,38,Two year,0,Low value,Low risk,Low value / Low risk,0
1891-QRQSA,111.6,64,Two year,0,High value,Low risk,High value / Low risk,2
0993-OSGPT,60.65,68,One year,0,Mid value,Low risk,Mid value / Low risk,2
6559-ILWKJ,49.35,71,Two year,1,Low value,Low risk,Low value / Low risk,2
4097-YODCF,103.8,34,One year,0,High value,Low risk,High value / Low risk,2
4325-NFSKC,90.6,19,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
6380-ARCEH,20.2,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
0365-BZUWY,102.55,17,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
6353-BRMMA,104.1,54,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
0384-LPITE,62.05,40,One year,0,Mid value,Low risk,Mid value / Low risk,2
1557-EMYVT,115.05,43,Two year,0,High value,Low risk,High value / Low risk,2
5899-MQZZL,75.0,13,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
8042-RNLKO,25.45,66,One year,0,Low value,Low risk,Low value / Low risk,0
3669-OYSJI,46.2,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
6519-CFDBX,45.4,2,Month-to-month,0,Low value,High risk,Low value / High risk,1
3417-TSCIC,24.85,29,One year,0,Low value,Low risk,Low value / Low risk,0
3393-FMZPV,100.25,25,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
0623-IIHUG,41.9,21,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
2921-XWDJH,83.45,38,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0661-KQHNK,19.0,6,One year,0,Low value,Low risk,Low value / Low risk,0
4088-YLDSU,104.15,55,One year,1,High value,Low risk,High value / Low risk,2
6103-LIANB,99.5,59,Two year,0,High value,Low risk,High value / Low risk,2
2821-WARNZ,19.45,49,One year,0,Low value,Low risk,Low value / Low risk,0
3146-JTQHR,19.6,10,One year,0,Low value,Low risk,Low value / Low risk,0
7703-ZEKEF,81.0,23,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
0670-KDOMA,20.25,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
5150-LJNSR,98.05,31,One year,0,High value,Low risk,High value / Low risk,2
4295-YURET,72.6,56,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9479-HYNYL,80.7,71,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2933-XEUJM,79.2,46,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9947-OTFQU,74.4,15,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
2303-PJYHN,19.85,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
7161-DFHUF,23.85,71,Two year,0,Low value,Low risk,Low value / Low risk,0
1106-HRLKZ,19.6,40,Two year,0,Low value,Low risk,Low value / Low risk,0
7845-URHJN,20.15,8,Month-to-month,1,Low value,High risk,Low value / High risk,0
5392-AKEMH,45.05,12,Month-to-month,0,Low value,High risk,Low value / High risk,1
5150-ITWWB,94.85,3,Month-to-month,0,High value,High risk,High value / High risk,1
1658-BYGOY,95.45,18,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
9031-ZVQPT,108.2,72,Two year,0,High value,Low risk,High value / Low risk,2
8174-TBVCF,94.8,70,Two year,0,High value,Low risk,High value / Low risk,2
5232-NXPAY,74.45,47,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2186-QZEYA,58.55,29,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
6855-VLGOS,20.55,72,Two year,0,Low value,Low risk,Low value / Low risk,0
8350-NYMVI,41.1,39,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
5774-XZTQC,20.45,7,Month-to-month,0,Low value,High risk,Low value / High risk,0
1696-HXOWK,95.65,71,One year,0,High value,Low risk,High value / Low risk,2
1142-IHLOO,87.55,51,One year,0,High value,Low risk,High value / Low risk,2
3253-HKOKL,100.3,52,One year,0,High value,Low risk,High value / Low risk,2
4187-CINZD,95.25,46,One year,1,High value,Low risk,High value / Low risk,2
2037-SGXHH,94.65,38,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
4881-JVQOD,34.55,10,Month-to-month,0,Low value,High risk,Low value / High risk,1
1779-PWPMG,114.65,72,Two year,0,High value,Low risk,High value / Low risk,2
8456-QDAVC,78.7,19,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0013-EXCHZ,83.9,3,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9110-HSGTV,82.45,69,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2228-BZDEE,20.1,54,Two year,0,Low value,Low risk,Low value / Low risk,0
1271-SJBGZ,43.65,12,Month-to-month,1,Low value,High risk,Low value / High risk,1
1045-LTCYT,21.05,8,Month-to-month,0,Low value,High risk,Low value / High risk,0
2322-VCZHZ,90.0,23,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
4343-EJVQB,74.35,7,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2079-FBMZK,69.25,6,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3572-UUHRS,18.85,45,One year,0,Low value,Low risk,Low value / Low risk,0
0988-AADSA,80.85,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
4634-JLRJT,20.35,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
3389-KTRXV,23.85,23,Two year,0,Low value,Low risk,Low value / Low risk,0
0129-KPTWJ,94.65,72,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
8311-UEUAB,75.5,67,Two year,0,Mid value,Low risk,Mid value / Low risk,2
6682-VCIXC,51.25,43,One year,0,Mid value,Low risk,Mid value / Low risk,2
2135-RXIHG,45.65,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
2519-LBNQL,104.35,60,One year,0,High value,Low risk,High value / Low risk,2
5712-PTIWW,79.85,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5043-TRZWM,75.55,1,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
9065-ZCPQX,78.85,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
4821-SJHJV,89.6,32,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
2863-IMQDR,89.65,61,Two year,0,High value,Low risk,High value / Low risk,2
2789-CZANW,110.3,64,Two year,0,High value,Low risk,High value / Low risk,2
3131-NWVFJ,19.55,14,One year,0,Low value,Low risk,Low value / Low risk,0
0928-XUTSN,80.5,13,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
3452-FLHYD,20.95,25,One year,0,Low value,Low risk,Low value / Low risk,0
7253-UVNDW,54.35,46,Two year,1,Mid value,Low risk,Mid value / Low risk,1
2831-EBWRN,45.9,4,Month-to-month,0,Low value,High risk,Low value / High risk,1
6961-MJKBO,20.45,47,Two year,0,Low value,Low risk,Low value / Low risk,0
5707-ZMDJP,69.7,53,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1304-BCCFO,70.05,9,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1679-JRFBR,108.15,70,One year,0,High value,Low risk,High value / Low risk,2
6893-ODYYE,90.1,50,One year,0,High value,Low risk,High value / Low risk,2
6339-YPSAH,73.8,9,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0505-SPOOW,19.8,70,Two year,0,Low value,Low risk,Low value / Low risk,0
8199-ZLLSA,118.35,67,One year,1,High value,Low risk,High value / Low risk,2
7291-CDTMJ,19.65,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
1096-ADRUX,74.25,66,One year,0,Mid value,Low risk,Mid value / Low risk,2
3457-PQBYH,20.3,58,Two year,0,Low value,Low risk,Low value / Low risk,0
4472-LVYGI,52.55,0,Two year,0,Mid value,Low risk,Mid value / Low risk,1
7538-GWHML,69.65,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5231-FIQPA,19.85,41,Two year,0,Low value,Low risk,Low value / Low risk,0
9231-ZJYAM,78.85,4,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7137-NAXML,20.15,23,One year,0,Low value,Low risk,Low value / Low risk,0
5756-OZRIO,64.05,61,One year,0,Mid value,Low risk,Mid value / Low risk,2
2717-HVIZY,20.05,8,Month-to-month,0,Low value,High risk,Low value / High risk,0
5054-IEXZT,75.35,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4950-HKQTE,26.25,22,Two year,0,Low value,Low risk,Low value / Low risk,0
7377-DMMRI,47.8,2,Month-to-month,1,Low value,High risk,Low value / High risk,1
5536-SLHPM,77.75,55,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,2
4450-MDZFX,74.35,60,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
4531-AUZNK,95.15,51,One year,0,High value,Low risk,High value / Low risk,2
0947-IDHRQ,80.3,7,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5276-KQWHG,69.6,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3842-IYKUE,85.3,35,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
4701-LKOZD,89.75,70,Two year,0,High value,Low risk,High value / Low risk,2
7577-SWIFR,89.25,1,Month-to-month,0,High value,High risk,High value / High risk,1
6609-MXJHJ,25.1,30,Two year,0,Low value,Low risk,Low value / Low risk,0
0587-DMGBH,49.85,8,Month-to-month,1,Low value,High risk,Low value / High risk,1
2815-CPTUL,70.25,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5174-RNGBH,66.25,9,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1428-GTBJJ,74.55,11,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2162-FRZAA,39.35,63,Two year,0,Low value,Low risk,Low value / Low risk,2
8859-AXJZP,23.8,39,Two year,0,Low value,Low risk,Low value / Low risk,0
2979-SXESE,94.4,17,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
6994-ORCWG,54.25,14,One year,0,Mid value,Low risk,Mid value / Low risk,1
3214-IYUUQ,93.7,61,One year,0,High value,Low risk,High value / Low risk,2
1352-HNSAW,115.6,72,Two year,0,High value,Low risk,High value / Low risk,2
1371-WEPDS,55.8,40,One year,0,Mid value,Low risk,Mid value / Low risk,1
7853-GVUDZ,20.15,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
6810-VCAEX,39.65,47,One year,0,Low value,Low risk,Low value / Low risk,1
1689-MRZQR,78.3,34,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
4654-GGUII,40.2,18,One year,0,Low value,Low risk,Low value / Low risk,1
7596-IIWYC,20.25,27,Two year,0,Low value,Low risk,Low value / Low risk,0
3190-ITQXP,20.25,46,Two year,0,Low value,Low risk,Low value / Low risk,0
1930-QPBVZ,95.1,68,Two year,0,High value,Low risk,High value / Low risk,2
0137-UDEUO,19.85,3,Month-to-month,1,Low value,High risk,Low value / High risk,0
4124-MMETB,94.65,22,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
4039-HEUNW,96.5,36,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
3275-RHRNE,60.0,28,One year,0,Mid value,Low risk,Mid value / Low risk,1
7297-DVYGA,19.85,51,One year,0,Low value,Low risk,Low value / Low risk,0
4132-KALRO,100.85,4,Month-to-month,0,High value,High risk,High value / High risk,1
6559-PDZLR,98.65,26,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
7483-IQWIB,92.95,37,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
8180-AKMJV,44.55,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
4140-WJAWW,19.85,5,Month-to-month,1,Low value,High risk,Low value / High risk,0
8429-XIBUM,101.35,22,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
5451-MHQOF,24.45,56,One year,0,Low value,Low risk,Low value / Low risk,0
8884-FEEWR,20.6,35,One year,0,Low value,Low risk,Low value / Low risk,0
5108-ADXWO,73.5,11,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7872-RDDLZ,54.9,67,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
4418-LZMSV,61.8,13,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
2361-FJWNO,36.0,40,One year,0,Low value,Low risk,Low value / Low risk,0
6185-TASNN,46.3,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
2253-KPMNB,46.25,69,Two year,0,Low value,Low risk,Low value / Low risk,2
7758-XKCBS,29.7,15,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
9932-WBWIK,20.35,11,Month-to-month,0,Low value,High risk,Low value / High risk,0
8006-PYCSW,20.1,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
1755-RMCXH,20.3,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
4238-JSSWH,102.05,35,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2378-YIZKA,85.0,68,Two year,0,High value,Low risk,High value / Low risk,2
8205-VSLRB,77.3,70,Two year,0,Mid value,Low risk,Mid value / Low risk,2
0946-FKYTX,30.1,52,One year,0,Low value,Low risk,Low value / Low risk,0
9121-PHQSR,85.05,16,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
2862-JVEOY,19.15,6,One year,0,Low value,Low risk,Low value / Low risk,0
4514-GFCFI,84.75,16,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
2632-IVXVF,111.75,68,Two year,0,High value,Low risk,High value / Low risk,2
1571-SAVHK,99.95,12,Month-to-month,1,High value,High risk,High value / High risk,1
2267-FPIMA,94.4,50,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
8434-VGEQQ,20.55,61,Two year,0,Low value,Low risk,Low value / Low risk,0
1456-TWCGB,49.25,4,Month-to-month,0,Low value,High risk,Low value / High risk,1
9061-TIHDA,95.25,13,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
4659-NZRUF,95.15,19,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
7502-BNYGS,69.1,46,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
5393-HJZSM,76.3,32,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
8644-XYTSV,40.15,42,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
3748-FVMZZ,40.05,4,Month-to-month,0,Low value,High risk,Low value / High risk,1
9415-ZNBSX,89.0,70,Two year,0,High value,Low risk,High value / Low risk,2
7025-WCBNE,59.6,47,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8226-BXGES,89.45,64,One year,0,High value,Low risk,High value / Low risk,2
1098-TDVUQ,19.25,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
6990-YNRIO,108.65,65,Two year,1,High value,Low risk,High value / Low risk,2
6701-DHKWQ,51.35,61,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1791-PQHBB,61.2,2,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3398-ZOUAA,69.1,21,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
6275-YDUVO,86.2,2,Month-to-month,1,High value,High risk,High value / High risk,1
6986-IJDHX,86.3,39,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
2153-MREFK,99.2,37,One year,1,High value,Low risk,High value / Low risk,2
2929-ERCFZ,94.2,8,Month-to-month,1,High value,High risk,High value / High risk,1
1409-PHXTF,110.45,54,Two year,0,High value,Low risk,High value / Low risk,2
7629-WFGLW,95.65,56,One year,0,High value,Low risk,High value / Low risk,2
3104-OWCGK,90.95,60,One year,1,High value,Low risk,High value / Low risk,2
4322-RCYMT,75.8,68,One year,1,Mid value,Low risk,Mid value / Low risk,2
4074-SJFFA,54.75,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
6478-HRRCZ,70.5,32,One year,0,Mid value,Low risk,Mid value / Low risk,1
2599-CIPQE,109.3,71,Two year,0,High value,Low risk,High value / Low risk,2
3198-VELRD,84.75,3,Month-to-month,1,High value,High risk,High value / High risk,1
8975-SKGRX,116.1,71,Two year,0,High value,Low risk,High value / Low risk,2
9103-CXVOK,19.75,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
0611-DFXKO,89.0,20,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
6240-EURKS,35.0,18,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
0384-RVBPI,64.4,20,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
9237-HQITU,70.7,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
4657-FWVFY,96.35,40,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
9509-MPYOD,20.75,35,One year,0,Low value,Low risk,Low value / Low risk,0
4114-QMKVN,68.75,56,One year,0,Mid value,Low risk,Mid value / Low risk,2
1482-OXZSY,100.4,30,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
6656-GULJQ,83.55,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
9919-YLNNG,103.8,42,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2999-AANRQ,71.05,21,Two year,0,Mid value,Low risk,Mid value / Low risk,1
8752-IMQOS,20.1,5,One year,0,Low value,Low risk,Low value / Low risk,0
8945-MUQUF,94.8,51,One year,1,High value,Low risk,High value / Low risk,2
3079-BCHLN,19.9,47,One year,0,Low value,Low risk,Low value / Low risk,0
0506-YLVKJ,20.2,46,Two year,0,Low value,Low risk,Low value / Low risk,0
5130-YPIRV,72.0,62,Two year,0,Mid value,Low risk,Mid value / Low risk,2
7661-CPURM,87.7,19,One year,0,High value,Low risk,High value / Low risk,1
3707-LRWZD,84.05,32,One year,1,Mid value,Low risk,Mid value / Low risk,1
1428-IEDPR,109.3,52,Two year,0,High value,Low risk,High value / Low risk,2
6368-TZZDT,19.5,4,Two year,0,Low value,Low risk,Low value / Low risk,0
5135-RDDQL,50.65,63,Two year,0,Mid value,Low risk,Mid value / Low risk,2
7966-YOTQW,54.5,10,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
1345-GKDZZ,19.55,6,Month-to-month,0,Low value,High risk,Low value / High risk,0
3791-LGQCY,100.65,56,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
8097-VBQTZ,69.9,54,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
3315-TOTBP,76.0,15,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
7929-DMBCV,81.0,20,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
9961-JBNMK,96.8,21,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
3099-OONVS,54.3,25,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
4462-CYWMH,89.8,62,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
1469-LBJQJ,105.2,66,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
9572-MTILT,106.75,59,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
3363-DTIVD,105.55,71,Two year,0,High value,Low risk,High value / Low risk,2
0771-WLCLA,112.95,16,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
4003-OCTMP,64.0,31,One year,0,Mid value,Low risk,Mid value / Low risk,1
4994-OBRSZ,76.1,14,Two year,0,Mid value,Low risk,Mid value / Low risk,1
