PetID,image_pixels_available,image_pixels_count,image_width_mean,image_width_max,image_height_mean,image_height_max,image_aspect_ratio_mean,image_aspect_ratio_max,image_resolution_pixels_mean,image_resolution_pixels_max,image_brightness_mean,image_brightness_max,image_contrast_mean,image_contrast_max,image_colorfulness_mean,image_colorfulness_max,image_edge_variance_mean,image_edge_variance_max,image_aspect_ratio_sd
c40052aba,1,2,350.0,400,350.0,400,1.0416666666666665,1.3333333333333333,120000.0,120000,93.55124,106.384056,76.42787,82.235916,30.8014952339122,32.51979278331154,3346.4219,3638.153,0.29166666666666663
c40b30ff3,1,1,450.0,450,480.0,480,0.9375,0.9375,216000.0,216000,108.68367,108.68367,40.473007,40.473007,33.0618083280742,33.0618083280742,4369.6157,4369.6157,0.0
c41283409,1,4,333.0,400,333.0,400,1.0843796992481203,1.5037593984962405,106400.0,106400,119.26885,142.5981,53.48478,54.659367,21.642307975458365,29.00485698551931,5541.8115,6612.788,0.41937969924812024
c421064dd,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,133.00055,133.00055,47.281372,47.281372,26.823712363906917,26.823712363906917,3019.7568,3019.7568,0.0
c42153e51,1,1,400.0,400,400.0,400,1.0,1.0,160000.0,160000,174.05733,174.05733,81.24373,81.24373,75.74814710132807,75.74814710132807,3240.792,3240.792,0.0
c4277da90,1,11,363.6363636363636,400,318.3636363636364,400,1.2110997616615593,1.4981273408239701,112800.0,120000,117.92751,186.12874,62.83489,70.85135,43.7865325423206,75.57566386098847,1977.7196,3419.0442,0.3515811032852526
c42cf01ba,1,5,416.0,640,480.0,480,0.8666666666666666,1.3333333333333333,199680.0,307200,146.91946,177.05486,55.519188,71.52549,44.31707721726609,78.07739837527625,2637.671,3839.406,0.2333333333333333
c42e5a129,1,2,421.5,640,360.0,360,1.1708333333333334,1.7777777777777777,151740.0,230400,119.521774,120.76995,56.883327,57.486065,39.249998664158056,39.9116599416,3271.769,3434.304,0.6069444444444444
c432261a7,1,4,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,162.8293,177.24004,62.663322,70.93813,13.361247699868272,16.57811188748201,4263.382,4665.3184,0.0
c43be9e6c,1,3,300.0,300,400.0,400,0.75,0.75,120000.0,120000,121.127205,139.01147,51.193954,57.960846,51.45699704271959,59.65888089056351,2763.3555,3281.6375,0.0
c43ca0a88,1,7,362.0,400,305.0,400,1.2608052434456931,1.4981273408239701,106800.0,106800,124.10456,146.21822,36.96975,54.36649,14.1975394775644,34.11536127254269,1218.1671,1537.7715,0.37523918340181533
c43ecb3e1,1,10,400.0,400,300.0,300,1.3333333333333335,1.3333333333333333,120000.0,120000,87.75881,161.85555,53.231163,64.45654,22.932387942740853,30.70032809911102,1174.9701,1829.462,2.220446049250313e-16
c44215cc8,1,5,348.8,400,364.0,400,0.9915077245352186,1.4035087719298245,125120.0,136000,123.89363,149.39265,54.4239,64.42241,48.174343790473735,65.4626577390167,3223.153,3908.3381,0.26190411157218807
c444c2936,1,3,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,135.74828,138.22766,70.126625,72.58519,16.769394847398956,19.591576823119652,4312.3105,4388.7114,0.0
c44a94d4b,1,4,400.0,400,266.0,266,1.5037593984962405,1.5037593984962405,106400.0,106400,104.915825,106.14737,59.28242,61.954605,39.450806054689565,43.72528777818349,3192.892,3657.6514,0.0
c457ca802,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,133.27031,133.27031,59.075733,59.075733,34.552708097919734,34.552708097919734,3295.4514,3295.4514,0.0
c458c51c0,1,3,400.0,400,289.0,300,1.3882646691635454,1.4981273408239701,115600.0,120000,106.17692,126.546425,59.20096,68.593025,28.88465237975559,34.10625551935262,3008.951,3927.8372,0.07768464013035736
c45a57747,1,1,640.0,640,640.0,640,1.0,1.0,409600.0,409600,133.14252,133.14252,56.526672,56.526672,35.79111595037051,35.79111595037051,3036.257,3036.257,0.0
c45e47c4c,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,77.58909,96.87092,40.736725,42.63789,22.24842242882338,32.27679774069102,1445.4766,2530.1335,0.0
c467f8702,1,8,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,110.9017,152.90343,53.690807,71.111855,21.437033629439178,26.78279135338871,1924.5653,3333.1292,0.0
c469973de,1,1,225.0,225,400.0,400,0.5625,0.5625,90000.0,90000,111.84006,111.84006,68.50313,68.50313,21.40721403515506,21.40721403515506,6691.4146,6691.4146,0.0
c46e29741,1,4,360.0,360,480.0,480,0.75,0.75,172800.0,172800,137.84364,142.94167,52.36139,56.76857,22.920218173306562,26.534851207455635,3506.976,4318.563,0.0
c4718084c,1,3,380.0,400,333.3333333333333,400,1.1722222222222223,1.3333333333333333,125333.33333333333,136000,123.68746,127.039795,33.214367,33.79599,30.760549015815325,31.42118676494322,1634.2251,1684.2115,0.22784551838233194
c47497b30,1,1,400.0,400,225.0,225,1.7777777777777777,1.7777777777777777,90000.0,90000,113.76596,113.76596,25.169746,25.169746,58.0265463570411,58.0265463570411,1408.3413,1408.3413,0.0
c476bb94d,1,5,367.8,400,271.0,399,1.4587116326380805,1.6736401673640167,95552.2,95600,111.15454,124.3292,52.163715,60.696255,26.497375346251793,44.175658491914064,2243.6372,2727.4224,0.4298570694518723
c47c94411,1,4,477.5,640,480.0,480,0.9947916666666666,1.3333333333333333,229200.0,307200,115.118484,151.98473,64.6501,83.45846,42.01557489586861,57.56562678412239,2547.543,3140.5894,0.344971000693456
c4835ee5c,1,4,370.75,400,325.0,400,1.176875,1.3333333333333333,118300.0,120000,130.07718,177.23592,52.270058,84.85333,44.19062452899546,76.1338592478655,2889.4827,7663.797,0.2709937826008806
c484dec95,1,2,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,122.012436,122.053406,57.131256,66.95724,30.18467913841348,44.26202922473684,2614.8223,3820.4148,0.0
c4894fe2a,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,88.64871,126.3447,45.64726,57.10935,16.48503666298317,18.52050179031101,4960.136,5830.996,0.0
c491ec026,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,135.19238,135.19238,89.75721,89.75721,28.460826677912195,28.460826677912195,1993.1107,1993.1107,0.0
c49480455,1,2,203.0,203,360.0,360,0.5638888888888889,0.5638888888888889,73080.0,73080,151.53479,152.50269,49.352478,53.336155,20.614629697393596,25.198412516755784,2083.1738,2274.2847,0.0
c49629a90,1,5,360.0,400,340.0,400,1.0999999999999999,1.3333333333333333,120000.0,120000,108.68815,142.32744,48.76831,57.541645,29.6277229443863,51.04894602332901,2178.0889,3857.004,0.28577380332470403
c4a2fd15a,1,2,287.5,323,398.5,426,0.7187306227300911,0.7582159624413145,115545.0,137598,118.74531,124.217865,52.71953,53.327457,32.383970445348965,33.39949739859356,2035.2866,2082.747,0.03948533971122331
c4a3c0456,1,1,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,122.63911,122.63911,79.87823,79.87823,37.02838281435482,37.02838281435482,6555.9272,6555.9272,0.0
c4ab38782,1,1,400.0,400,400.0,400,1.0,1.0,160000.0,160000,171.35718,171.35718,60.12074,60.12074,25.80400963821162,25.80400963821162,4806.7446,4806.7446,0.0
c4b316827,1,5,639.0,639,455.2,479,1.4222233820459291,1.775,290872.8,306081,129.58044,171.888,56.437298,60.281845,29.448129608265702,46.24333410471327,3059.947,4228.8906,0.17638830897703547
c4b37d5ed,1,1,300.0,300,400.0,400,0.75,0.75,120000.0,120000,122.06678,122.06678,56.59194,56.59194,23.888378936886213,23.888378936886213,1986.2201,1986.2201,0.0
c4bc89962,1,6,377.8333333333333,400,316.1666666666667,400,1.2245907655146786,1.3377926421404682,117600.0,120000,115.30969,144.86333,59.43925,63.082466,43.686095109010644,67.23935192372593,2064.902,3861.6047,0.24914654581461407
c4bcfbb1c,1,7,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,112.38024,136.0435,56.362343,61.01531,20.2895047827279,22.77017846695245,3502.0847,4152.2573,0.0
c4be004d4,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,145.75513,145.75513,67.2933,67.2933,34.167379779777974,34.167379779777974,4660.7676,4660.7676,0.0
c4c4a926f,1,3,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,105.25391,136.29218,66.77786,70.795425,22.563251585254815,32.69371688677115,2480.6428,2968.3735,0.0
c4d225c88,1,4,430.0,640,520.0,640,0.8125,1.0,232000.0,409600,143.34537,159.6452,62.409283,75.01747,39.3624287876862,63.78862049588592,2117.875,2561.101,0.10825317547305482
c4dc1e8fe,1,5,360.0,400,340.0,400,1.0999999999999999,1.3333333333333333,120000.0,120000,66.95302,90.69689,54.68874,62.346672,22.218908833587818,29.07050775953121,1680.4668,2185.3142,0.28577380332470403
c4e0d125b,1,1,400.0,400,400.0,400,1.0,1.0,160000.0,160000,122.87673,122.87673,77.6647,77.6647,28.758942860966386,28.758942860966386,7158.151,7158.151,0.0
c4e1afd9e,1,3,639.6666666666666,640,480.6666666666667,483,1.33083375796776,1.3417190775681342,307465.6666666667,308637,134.1327,140.08684,58.469646,68.736046,61.15671407500049,63.6115373224382,2450.3105,3163.3171,0.007944576515082341
c4ea89ddb,1,1,203.0,203,360.0,360,0.5638888888888889,0.5638888888888889,73080.0,73080,127.69675,127.69675,46.817696,46.817696,50.21933003939405,50.21933003939405,4417.994,4417.994,0.0
c4ef3ff97,1,6,453.3333333333333,640,480.0,480,0.9444444444444443,1.3333333333333333,217600.0,307200,99.145485,112.64875,51.20789,57.02179,39.32968815438239,60.69959682194113,4172.009,5154.773,0.27498597046143514
c4f05fe80,1,4,329.0,640,390.0,480,0.867013888888889,1.7777777777777777,126540.0,230400,91.34961,100.590225,60.203426,62.29419,34.921606669678816,40.70398269250367,4295.507,4735.7485,0.5258300821273558
c4f512d95,1,4,375.0,400,325.0,400,1.1874999999999998,1.3333333333333333,120000.0,120000,86.08132,98.8323,38.04217,42.994213,27.58160553410589,37.84696122129346,2318.4382,3256.28,0.25259074277046123
c4f6cca8a,1,1,400.0,400,307.0,307,1.3029315960912051,1.3029315960912051,122800.0,122800,72.851524,72.851524,30.741814,30.741814,26.185211166242073,26.185211166242073,1209.1045,1209.1045,0.0
c4fcf4990,1,1,290.0,290,400.0,400,0.725,0.725,116000.0,116000,106.18931,106.18931,49.692684,49.692684,27.406198641108812,27.406198641108812,2867.109,2867.109,0.0
c4feb7269,1,5,360.0,360,480.0,480,0.75,0.75,172800.0,172800,131.43974,141.52702,52.854595,62.897476,30.32025531403712,39.41673868806868,2249.9604,4368.1997,0.0
c4ff3b712,1,1,213.0,213,480.0,480,0.44375,0.44375,102240.0,102240,122.378204,122.378204,48.775314,48.775314,27.725498486859788,27.725498486859788,3049.3618,3049.3618,0.0
c504cbfd4,1,2,360.5,361,480.0,480,0.7510416666666666,0.7520833333333333,173040.0,173280,134.96716,155.86118,67.88753,74.44402,18.11521300446168,23.658058345882935,3014.734,3189.4531,0.001041666666666663
c5072890c,1,5,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,104.43567,132.30598,47.556232,61.881306,20.688146127451688,34.33487121170568,3402.841,5227.4795,0.0
c50926700,1,3,453.3333333333333,640,480.0,480,0.9444444444444443,1.3333333333333333,217600.0,307200,66.29527,82.051544,49.17802,56.99151,24.168741619827017,30.668776003717614,2615.7517,2997.1843,0.27498597046143514
c50a42095,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,94.51095,94.51095,41.088688,41.088688,13.10371173447933,13.10371173447933,847.2442,847.2442,0.0
c517992c8,1,2,400.0,400,267.0,267,1.4981273408239701,1.4981273408239701,106800.0,106800,111.20575,115.797035,41.164818,42.117077,10.492345305345555,10.76258903044488,1823.9366,1999.45,0.0
c51c9e136,1,2,312.5,400,350.0,400,0.9479166666666666,1.3333333333333333,105000.0,120000,96.32596,125.29367,39.9668,42.872787,21.115828960206194,28.537812518177596,2348.8652,2610.1045,0.38541666666666663
c52908c2d,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,149.13478,149.13478,74.17129,74.17129,74.34812672240606,74.34812672240606,6027.405,6027.405,0.0
c52b99ee2,1,5,360.0,360,480.0,480,0.75,0.75,172800.0,172800,107.320206,181.68774,60.86085,78.20729,33.25799892223388,62.44702103993328,2105.2231,3564.1091,0.0
c538efa0b,1,5,300.0,300,400.0,400,0.75,0.75,120000.0,120000,134.05807,169.21046,62.515266,69.39408,52.709634754786975,77.60500373709947,3515.9556,5617.359,0.0
c53fb8a18,1,7,389.85714285714283,400,296.57142857142856,399,1.3492717831450012,1.4981273408239701,114581.57142857143,131271,120.86482,155.38782,49.584652,66.965836,33.152026845025084,48.47136306675151,2408.9246,2938.3699,0.22903744247066596
c5422c04b,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,121.72772,121.72772,66.006096,66.006096,22.432928642008914,22.432928642008914,4512.5234,4512.5234,0.0
c547fc4f7,1,3,348.3333333333333,360,480.0,480,0.7256944444444443,0.75,167200.0,172800,119.44137,151.72246,70.23846,78.37936,31.38226419353305,49.28488063879449,2707.778,3212.2483,0.026039351748962054
c54b26d73,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,113.05976,121.48081,80.87252,83.600334,41.325587317593914,56.370137676357366,5350.3423,8236.432,0.0
c552e255a,1,7,381.0,400,286.0,400,1.3794662921348315,1.4981273408239701,106800.0,106800,81.82505,130.63297,41.939373,46.4368,26.618260919024447,48.3579646095628,1215.9205,2051.826,0.29065902163194024
c554f052c,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,101.61271,101.61271,61.52833,61.52833,16.92690357552345,16.92690357552345,4057.4036,4057.4036,0.0
c5574bf3d,1,7,357.14285714285717,400,342.85714285714283,400,1.0833333333333333,1.3333333333333333,120000.0,120000,112.7051,131.76018,52.947,62.668915,22.486456623720176,31.26642887442118,2184.801,5346.069,0.2886751345948128
c55e9baaf,1,5,400.0,400,267.0,267,1.4981273408239701,1.4981273408239701,106800.0,106800,163.97832,220.56062,46.29792,52.583527,39.21256537710707,44.79251548956947,3741.7512,4725.192,0.0
c55f2f503,1,5,594.4,640,505.4,557,1.176504788011915,1.3822894168466522,301568.0,356480,136.5414,152.34196,51.888,58.616337,49.179024672341406,62.571343167027095,2893.4263,3662.5576,0.17570310824363095
c56432da8,1,2,350.0,400,400.0,400,0.875,1.0,140000.0,160000,94.66049,112.93643,62.298508,76.609055,37.594208745391754,65.13973510052422,3066.7878,4903.961,0.125
c565589a8,1,4,362.5,640,450.0,480,0.8663194444444444,1.7777777777777777,154800.0,230400,133.85043,138.9143,44.862194,48.042137,36.22615028534548,43.66856120798673,2921.9282,3240.2205,0.5262307141051277
c56dc5726,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,123.953285,123.953285,60.529087,60.529087,13.98790701802204,13.98790701802204,3406.156,3406.156,0.0
c573a0ce7,1,6,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,129.28227,158.4948,53.609924,75.007225,34.467331845771085,51.7513905397211,2100.6394,2779.3843,0.0
c5753890a,1,3,360.0,360,480.0,480,0.75,0.75,172800.0,172800,121.49432,157.60628,57.717213,63.581154,17.09524884693391,18.84464483075228,4637.9097,5801.7983,0.0
c5756030f,1,5,300.0,300,400.0,400,0.75,0.75,120000.0,120000,99.5356,120.90621,67.4331,90.94815,31.455285011639,48.556386975225706,4381.754,5631.277,0.0
c576fd55e,1,2,500.0,640,480.0,480,1.0416666666666665,1.3333333333333333,240000.0,307200,136.06903,148.09679,73.27838,80.905846,15.962715124673025,16.04899296519817,3172.0674,4089.878,0.29166666666666663
c57a0afef,1,3,283.6666666666667,311,480.0,480,0.5909722222222222,0.6479166666666667,136160.0,149280,120.01984,123.06768,51.94557,52.620655,15.89891703490599,17.422915665164762,2607.4863,2731.4507,0.0402658028175673
c58018973,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,132.8854,134.78146,63.4092,63.634323,43.93811149025494,48.32474249005928,4636.187,4717.0835,0.0
c58ad77c4,1,2,270.0,270,480.0,480,0.5625,0.5625,129600.0,129600,112.96733,121.27872,49.590668,53.05741,27.057263209759192,29.39563228171517,2862.499,3330.002,0.0
c59199ff4,1,3,400.0,400,299.0,299,1.3377926421404682,1.3377926421404682,119600.0,119600,124.01774,144.39577,65.41859,69.81531,46.101537498937944,76.54196366442838,3242.4514,3305.1375,0.0
c59c51828,1,5,416.0,640,456.0,480,0.9555555555555555,1.7777777777777777,184320.0,230400,118.95925,146.99362,55.961678,63.148037,24.125944079691504,36.513412711978766,2681.7834,3893.2715,0.41111111111111104
c59d7c9f3,1,5,392.4,640,500.4,584,0.7703950272161372,1.095890410958904,201575.8,373760,96.30266,130.55096,46.574245,57.39239,25.354130615273363,28.342024004496878,2598.1587,3098.3528,0.26316842412124203
c59fe4bcd,1,16,312.5,400,294.4375,300,1.0691852918508902,1.4981273408239701,91525.0,120000,122.83893,150.46227,63.63355,71.687195,44.588792884546706,67.20998608858507,3158.4067,4217.1855,0.3233038478315719
c5a7f7d69,1,3,321.0,347,480.0,480,0.6687499999999998,0.7229166666666667,154080.0,166560,116.866394,130.61406,48.573864,62.79753,36.425593672108896,43.32306888392887,1982.4161,2205.5781,0.07513490952699436
c5aeec694,1,2,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,106.147026,109.7046,51.71611,59.8056,31.36251039997326,39.38706800841433,1199.9725,1488.0453,0.0
c5af48975,1,7,362.0,400,400.0,400,0.9050000000000001,1.0,144800.0,160000,143.69919,170.7691,54.610615,69.59188,48.62196324064588,86.5206211691106,3295.3953,3762.6523,0.15020818885799803
c5b5d2650,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,157.0519,171.93996,58.03695,59.33651,16.99624169991551,18.674470555898175,4450.7314,4872.7153,0.0
c5b717bc2,1,13,330.7692307692308,400,369.2307692307692,400,0.9294871794871795,1.3333333333333333,120000.0,120000,98.9241,109.48496,43.286053,55.42779,13.457458446356984,25.724537610574004,1435.5764,3731.2703,0.2692307692307692
c5b782f4e,1,2,349.5,400,350.0,400,1.0404166666666668,1.3333333333333333,119800.0,120000,91.440994,104.81794,47.538486,49.17598,26.565084068382372,28.708180603568504,2767.015,3720.996,0.2929166666666666
c5b943ccc,1,6,432.1666666666667,639,380.0,480,1.169212962962963,1.775,160980.0,230040,120.53956,149.76714,46.060562,56.328964,29.42035251719368,51.5282384384067,2165.3472,3062.1775,0.6057872139429963
c5b97062a,1,11,325.27272727272725,640,407.27272727272725,640,0.8183080808080809,1.7777777777777777,134116.36363636365,230400,140.08353,175.9681,60.001846,73.83819,18.654960761856337,29.992838013757716,2817.1375,3932.286,0.4576927027961419
c5baf5497,1,1,400.0,400,400.0,400,1.0,1.0,160000.0,160000,119.23123,119.23123,76.18059,76.18059,29.343170180682772,29.343170180682772,5702.8677,5702.8677,0.0
c5c51218f,1,2,484.5,640,509.5,539,0.9364003555967841,1.1873840445269017,251440.0,344960,135.25198,157.22198,46.83069,49.80362,38.17172838568647,48.554783732083436,1496.3915,1620.436,0.2509836889301175
c5d0fdfac,1,4,394.75,400,325.0,400,1.236875,1.3333333333333333,127900.0,151600,93.89368,103.09778,61.053707,78.170105,18.18152053129641,26.394162669129734,2416.5017,3520.762,0.16707073414674792
c5d1b9bf9,1,1,640.0,640,532.0,532,1.2030075187969924,1.2030075187969924,340480.0,340480,130.96922,130.96922,72.730934,72.730934,25.231033332282305,25.231033332282305,3071.2305,3071.2305,0.0
c5db00aa6,1,7,328.57142857142856,400,371.42857142857144,400,0.9166666666666666,1.3333333333333333,120000.0,120000,119.6021,129.4304,47.591244,53.63884,53.08023766483972,69.97976883911896,3223.2805,4182.819,0.2635231383473649
c5e4cfab0,1,3,400.0,400,285.0,298,1.4068705748087555,1.5037593984962405,114000.0,119200,110.59745,136.29477,38.952045,58.627625,30.4333071272557,42.80790626076374,1528.2817,2485.6929,0.06976733244681704
c5ee96818,1,2,400.0,400,225.0,225,1.7777777777777777,1.7777777777777777,90000.0,90000,113.02173,115.27406,52.664364,53.828674,59.019647579977544,64.67153915990083,4233.8516,4418.8184,0.0
c5f1eb8b6,1,8,350.0,400,340.625,400,1.097222222222222,1.7777777777777777,116250.0,120000,122.54687,171.4009,58.08234,67.273094,51.62948913337824,81.19842393835295,2279.856,3198.9304,0.3729367106138209
c5f20f40f,1,10,400.0,400,300.0,300,1.3333333333333335,1.3333333333333333,120000.0,120000,99.47148,140.65929,50.50691,73.45246,30.602949825968658,57.973642472527516,3173.1523,6929.112,2.220446049250313e-16
c5ff5915a,1,8,385.75,400,288.0,399,1.376730294114691,1.509433962264151,109529.0,114513,92.16916,115.68164,66.998436,90.792984,41.005894961020445,63.02729985447902,4314.499,5677.257,0.25199291098203236
c60193e34,1,4,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,106.577805,126.4587,47.90935,53.91986,17.88484367046385,23.986912439906956,1667.1407,3236.946,0.0
c60a12958,1,4,375.0,400,325.0,400,1.1875,1.3333333333333333,120000.0,120000,89.89145,100.195564,43.247467,46.483604,29.85631141522793,36.243240256306244,1262.371,1865.0599,0.25259074277046123
c60e6aff7,1,3,393.3333333333333,640,533.3333333333334,640,0.7083333333333334,1.0,222933.33333333334,409600,89.88504,96.32189,54.398727,57.668003,59.51689761365774,102.11371144940908,3293.1758,4313.451,0.20623947784607635
c611f493b,1,5,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,98.47677,123.41306,60.69917,71.06302,30.341451474828283,39.9679263408845,3477.8157,5385.8423,0.0
c61869b9b,1,1,296.0,296,480.0,480,0.6166666666666667,0.6166666666666667,142080.0,142080,125.58161,125.58161,65.1394,65.1394,41.25776892275052,41.25776892275052,8851.297,8851.297,0.0
c6189ea84,1,2,360.0,360,480.0,480,0.75,0.75,172800.0,172800,136.6738,146.12492,50.610703,53.983215,20.069424326689592,21.9529711422436,1308.3044,1562.3204,0.0
c61aef5bc,1,5,360.0,400,340.0,400,1.1,1.3333333333333333,120000.0,120000,144.58133,171.73775,43.17944,53.115223,22.592688104075386,44.14390077689453,1942.7239,2250.2502,0.28577380332470403
c61f6507e,1,3,341.6666666666667,400,283.3333333333333,400,1.3726851851851851,1.7777777777777777,90000.0,90000,99.09165,128.4295,52.883915,56.420513,32.74523957278956,48.39666249175369,4081.847,4652.475,0.5728874384613232
c62324387,1,5,521.2,640,501.0,572,1.0359111122143578,1.2981744421906694,263616.0,366080,75.36131,84.52086,71.09908,76.262764,21.8315424874757,29.226614650202613,2257.2239,2672.0598,0.15967891264785394
c626f2f93,1,5,472.0,640,480.0,480,0.9833333333333332,1.3333333333333333,226560.0,307200,108.40415,112.18066,65.51193,80.63807,18.34022943094142,23.1303520460977,4336.682,4929.311,0.28577380332470403
c62a2a817,1,3,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,117.584145,133.43878,47.884045,52.43197,24.317710332894933,25.27582645146099,8303.147,9127.297,0.0
c62de8a15,1,1,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,110.06647,110.06647,42.10569,42.10569,65.66362040508609,65.66362040508609,3537.0793,3537.0793,0.0
c634af483,1,5,400.0,400,267.0,267,1.4981273408239701,1.4981273408239701,106800.0,106800,139.48007,164.56346,47.779457,67.65263,24.90475826503436,35.39032588198671,2969.7708,3620.133,0.0
c63b71f0d,1,1,300.0,300,400.0,400,0.75,0.75,120000.0,120000,125.27709,125.27709,62.04107,62.04107,28.104681298740786,28.104681298740786,1556.7438,1556.7438,0.0
c63dc4adb,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,93.2945,93.2945,80.749825,80.749825,32.00333544981205,32.00333544981205,5721.0586,5721.0586,0.0
c64b6e891,1,1,300.0,300,400.0,400,0.75,0.75,120000.0,120000,124.713135,124.713135,42.151894,42.151894,16.20711297250938,16.20711297250938,2120.2283,2120.2283,0.0
c64c9e2d4,1,1,360.0,360,480.0,480,0.75,0.75,172800.0,172800,74.02451,74.02451,38.71902,38.71902,18.34500350927843,18.34500350927843,2124.8296,2124.8296,0.0
c64f86015,1,1,225.0,225,400.0,400,0.5625,0.5625,90000.0,90000,133.98283,133.98283,63.946777,63.946777,23.926756772662188,23.926756772662188,3092.8684,3092.8684,0.0
c6556750a,1,3,359.0,383,480.0,480,0.7479166666666667,0.7979166666666667,172320.0,183840,124.08854,136.81206,53.211727,55.407707,64.00866688270698,67.98718749197249,2810.1448,3527.5679,0.0385275875185561
c659e8a32,1,6,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,133.26141,156.91417,55.73512,62.668686,55.43487637570258,84.38243605522456,3564.747,5115.5957,0.0
c65cbe7b2,1,3,366.6666666666667,400,333.3333333333333,400,1.1388888888888886,1.3333333333333333,120000.0,120000,95.93551,114.23553,52.341785,60.242218,28.022529440994436,35.378563687941686,1535.5219,1957.5118,0.27498597046143514
c662b7876,1,6,400.0,400,400.0,400,1.0,1.0,160000.0,160000,133.33543,148.98398,50.404255,57.02827,31.819947127828954,53.21211584348562,3287.1182,4277.4565,0.0
c66946e39,1,6,320.0,320,400.0,400,0.7999999999999999,0.8,128000.0,128000,55.290436,87.79557,45.638264,71.09098,36.175836513147075,50.880143036090345,840.36475,1362.6176,1.1102230246251565e-16
c66def50c,1,2,287.0,288,400.0,400,0.7175,0.72,114800.0,115200,88.35746,92.19659,57.862495,66.498215,16.92992992887407,19.63962395604806,2720.333,3566.2717,0.0025000000000000022
c66f97de2,1,4,350.0,400,350.0,400,1.0416666666666665,1.3333333333333333,120000.0,120000,148.18845,174.95332,81.43059,88.5068,6.484656310013942,6.985442595398948,2512.648,2774.1826,0.29166666666666663
c670993fc,1,15,331.8,400,366.6666666666667,400,0.9406111111111113,1.3333333333333333,119386.66666666667,120000,112.58195,136.22748,56.008564,75.3503,30.286515667183092,107.14481509696101,1907.8505,3569.6907,0.2780534964958726
c673e7ed0,1,1,400.0,400,300.0,300,1.3333333333333333,1.3333333333333333,120000.0,120000,124.03953,124.03953,63.262527,63.262527,25.725187939649295,25.725187939649295,2959.9954,2959.9954,0.0
c675f3b10,1,7,314.2857142857143,400,385.7142857142857,400,0.8333333333333333,1.3333333333333333,120000.0,120000,143.89438,153.93254,42.32723,54.45231,55.393437891356555,66.3908966048595,1559.7312,2118.986,0.20412414523193148
c67aca639,1,4,325.0,400,375.0,400,0.8958333333333333,1.3333333333333333,120000.0,120000,93.10173,110.01656,52.879807,64.274925,36.23786194496127,66.55563191047952,2433.5808,2742.7324,0.25259074277046123
c67b1fa40,1,5,360.0,360,480.0,480,0.75,0.75,172800.0,172800,106.843994,119.60442,79.81285,84.93419,54.14309801203067,60.01691132876215,5070.254,5457.3022,0.0
c67d871e3,1,5,340.0,400,359.6,400,0.9851170568561873,1.3377926421404682,119840.0,120000,129.09773,144.78679,56.708424,68.21397,28.520505408098238,47.13427775623453,3280.295,4658.217,0.28795840956130003
c680a5bbb,1,1,127.0,127,225.0,225,0.5644444444444444,0.5644444444444444,28575.0,28575,137.13455,137.13455,66.261986,66.261986,39.59936269149247,39.59936269149247,4545.8804,4545.8804,0.0
c68815d52,1,2,640.0,640,480.0,480,1.3333333333333333,1.3333333333333333,307200.0,307200,117.1781,120.04849,43.325455,45.29006,8.969727184054536,9.26801716929372,1551.5835,1665.2178,0.0
