PetID,image_embedding_available,image_embedding_count
e79487c5d,1,3
38470b3c1,1,3
bc22c806a,1,3
096c37d99,1,3
51cdc726a,1,2
e9ac456b3,1,1
bb78d1aa5,1,1
d55faa0ff,1,3
329058ec1,1,1
bb2c896c5,1,3
03c1e47b4,1,3
e6821c448,1,3
54cccb3cb,1,1
354e9fc50,1,1
17fb33fc8,1,1
823d5bd7e,1,3
4b7f7fcca,1,2
4c4ba8c4e,1,2
011350faf,1,1
c554f052c,1,1
a30ec0916,1,1
1f7363767,1,1
a6c985a00,1,3
6230b6c50,1,3
2aac3e0ac,1,3
7998c5869,1,3
1a61a5963,1,3
a3e85821d,1,3
9e058e06f,1,1
e88f72461,1,3
7b6629627,0,0
6d11e6213,1,2
0dd5c500a,1,3
cba8264f9,1,2
ecd574ddb,1,3
bb2a14bd0,1,2
e58bebf13,1,3
45fd43894,1,3
a1543decd,1,3
0f27a7baa,1,3
15600cfea,1,3
6a393b32a,1,2
36f07fbe0,1,3
836b6e6f3,1,2
3863ab300,1,1
50682d0f1,1,1
840bad15b,1,3
b0ad07cfc,1,3
af9325798,1,3
0632ba05a,1,3
c7726d2a4,1,2
50af1151a,1,3
7b2336880,1,3
a7d9451a5,1,3
cff311279,1,1
51b7034e6,1,2
20854e428,1,3
e9292cee2,1,3
fa87afa7d,1,2
6e60043fe,1,2
792e8c192,1,2
a3d8c3aaa,1,3
e3ae90795,1,3
7117c4553,1,2
87f75c842,1,3
86aeb2732,1,3
799a41eba,1,3
f21f48009,1,3
27b272e59,1,3
777f82721,1,3
7115607a0,1,2
fde52ef8f,1,3
0c28877b7,1,3
b67a29908,1,3
e362e64bb,1,3
ec30a3b11,1,3
81b753aaa,1,1
97b469d4b,1,3
527071e27,1,3
147bd18e0,1,3
a1686cafa,0,0
fcb565f06,1,3
89446d475,1,3
c59d7c9f3,1,3
f98e4f7b6,1,3
b4bf9e247,1,2
eda903960,1,3
115d6458f,1,3
ec4ed9fe6,1,1
9b52894bc,1,3
28af5e0d3,1,3
6ca8ebdbd,1,2
9c178d0f4,1,3
201ea7802,1,2
369d96f21,1,3
e73b8f98b,1,3
207c30391,1,3
461185d51,1,3
9726ab93e,1,3
843738a2a,1,1
a9495309b,1,3
ae5f13659,1,1
1bf4a2ca7,1,3
27a776558,1,3
11f773e2f,1,1
fd740c8dc,1,3
72bfc767c,1,2
bde40e198,1,2
954243934,1,1
703374c74,1,3
2ac180e16,0,0
9b2aaf395,1,2
527b6112b,1,3
206dbf18e,1,3
4a874872c,0,0
e276617a4,1,3
358f7abba,1,3
bfaca902b,1,3
581100fe5,1,3
a9c968c38,1,1
bab19cc57,1,1
409740892,1,2
9430042a3,1,2
ab67afee5,1,1
90489eccb,1,1
d3a6a081b,1,3
8facdc86a,1,3
3d6f14681,1,2
45d384cb1,1,2
cb8193d43,1,3
1b6f92bc2,1,3
bd2dc39e7,1,2
388cd5b9c,1,3
447be811f,1,1
88df1460d,0,0
8d25867cb,1,2
5eb355cea,1,3
38360bf6b,0,0
ed7cde89e,1,1
1c723cf91,1,1
73c4d95a2,1,3
8685a0b1c,1,1
a7402f657,1,3
5a17ff971,1,3
17be61e34,1,3
6edf4f4fb,1,3
49bf3272d,1,1
a4e56218b,1,3
ece82128e,1,3
d8b0d6ad9,1,3
75a286d8a,1,3
3859838cf,1,3
74084fa99,1,3
b04a0dd9e,1,3
410490c8d,1,3
081f88f27,1,1
a69ee8f61,1,1
a40116bf1,1,2
1e5aeb31d,1,2
295b1eef3,1,1
94dac1ddf,1,3
252b8d395,1,1
85078bc71,1,2
5346481de,1,2
0d25fb291,1,3
34090e9d6,1,3
e1c66420e,1,3
b833f9624,1,3
e5aa922d9,1,2
e6292a7b6,1,3
cbc7dc778,1,3
6c34a5944,1,2
6a6756c71,1,3
b5295b0e2,1,3
91b580948,1,1
9f07e2b51,1,3
2f05bd40c,1,3
c0de58288,1,3
239844635,1,1
c88eebfdd,1,3
b89a89c58,1,1
c1a9d98fb,1,3
0719de933,1,3
6ec9364a7,1,2
2d758a13b,1,3
cf574d89c,1,3
e63a7dd84,1,1
98c1efd96,1,3
33a8b9601,1,1
c69ce3b59,1,2
092c46fdd,1,3
d5262ce2b,1,3
d58ebf3bb,1,1
dcdb6907c,1,3
279ca5034,1,1
14bbc5876,1,3
122092781,1,3
96b39751e,1,3
cf0e2e817,1,2
bd05c2f75,1,3
813bf169b,1,3
b677eae2a,1,3
9099eb9ee,1,1
e5e06c8dd,1,3
113920513,1,1
1c0aa9866,1,3
0bf9dfa21,1,3
4f60e910d,1,3
e44bb666d,0,0
d7976886b,1,3
1d1f2ed1b,1,3
2f4eb5847,1,2
5781e566b,1,1
7e3d0e3f0,1,3
a963a6979,1,3
97a020fe8,1,3
081c2daa0,1,3
6878a6fe0,1,2
b34a57b41,1,3
d560b8003,1,1
8b6690d89,1,3
02f31f1ba,1,3
3cdbf07be,1,3
3ea3cf8d4,1,1
5f68fcd05,1,3
1c7d56a42,1,3
acf289a37,1,2
863738ca1,1,1
32afa462f,1,3
b7910b841,1,3
e9e82ad8f,1,2
39b3fe88f,1,3
d672df50c,1,3
25fb57849,1,3
77e679018,1,3
b7656e70f,1,2
b23e29c89,1,3
b66715e26,1,2
f775ef952,1,1
502d58dea,1,3
a0c15424b,1,3
1f72d4b56,1,3
d965d6f3a,1,2
d8a48180b,1,3
489466e53,1,2
625543b75,1,3
cbefe3979,1,3
7b36167be,1,3
4f735cd71,1,3
0b807a7dd,1,1
29a08292f,1,3
795a443ea,1,3
a2b2abe02,1,3
919820452,1,3
79186dded,1,1
d7fac1aa9,1,1
2e9a53eb0,1,2
abd7dcf2c,1,3
ddc3af1ee,1,3
e63e3eba8,1,3
ebef2903c,1,3
64c2d97a4,1,2
bf9fe33d0,1,2
4b8ab594e,1,2
f64813f9e,1,3
e6c3faeed,1,1
8d05a7ab1,1,3
e2f718e94,1,1
1b5e18242,1,1
56d6e2c8b,1,2
b93a2c373,1,3
7a7835503,1,3
d596aea32,1,2
9feae89ad,1,3
f3f8bb113,1,1
30bfebc76,1,3
1f467ba22,1,3
810ae61da,1,3
f98d0ea9b,1,3
ea2542b58,1,2
4d8bf7feb,1,3
10554e146,1,1
f600bc8d1,1,3
f5ebfd099,1,2
96b8b56b4,1,3
ea2ad17c5,1,3
f5e496f46,1,3
c4ab38782,1,1
d4e96e3ce,1,2
de08c8d31,1,3
fb9b44c0c,1,1
f20390dba,1,2
f61e89a28,1,1
a0c037929,1,1
487f74408,1,3
c1116d6c4,1,3
49fac4dc6,1,2
759e2e94e,1,2
98673487c,1,3
09d9212f5,1,3
277f93a50,1,3
6326e5387,1,1
19cd32fd6,1,3
d4c3abf4c,1,1
1368f0b22,1,2
ff8e7c016,1,3
4a7fe0b83,1,3
839aa5fd0,1,3
f72ec09ba,1,1
c960bb1bd,1,3
63647ce22,1,3
cadcd5ad8,1,3
6d24fab68,1,3
8b0310013,1,3
d8d014d03,1,3
43ff07bab,1,1
abd366564,0,0
095cba2c7,1,1
8760ee6e3,1,1
f40de2f6f,1,3
eff541eff,1,3
f895c20f3,1,2
77d7f8364,1,3
d2117fd10,1,1
5ab714faa,1,3
81896d22b,1,3
839733624,1,3
44867700c,1,2
0b4a33baa,1,1
f4cf82def,1,3
1b0c683e7,1,3
3711579ed,1,3
ae886e80d,1,2
251bace70,1,3
8c0273869,1,1
8f72b332c,1,3
cd565b4f7,1,3
ae3ff3cbc,1,3
c0b3f2081,1,2
5876df456,1,3
ab13611c9,1,2
071753413,1,2
5afa2e561,1,3
4464fa621,1,3
5e5038eb5,1,3
0c05a138b,1,3
7b79e52f0,1,2
a0fb13b2e,1,1
de1a20009,1,3
b3fb62c05,1,3
f8a2993e7,1,2
0e922caab,1,3
9d602bd84,1,3
9191da7b5,1,3
c59c51828,1,3
eb4dbddea,1,3
db27a0a42,1,1
f734bc3b5,1,2
0e8a11aaa,1,3
8b53dec4c,1,2
57b35b749,1,1
6518a598b,1,3
fc537bc7f,1,1
e27cb9ac7,1,3
552d8047c,1,1
3aa058da5,1,3
2786b8c37,1,2
5eec2fedc,1,3
a3d9bc3aa,1,3
b0c2a069c,1,2
d7c0647d0,1,1
0a1b56e66,1,3
c720ee024,1,3
3e42f0f7a,1,3
ccb658698,1,3
cea6df421,1,3
ecb6979fa,1,3
d18d572dd,1,3
105456da4,1,3
12c65f314,1,3
4771e1226,1,3
94aecc3fb,1,3
22230a3ea,1,1
6eee0e191,1,3
d973f1d5c,1,3
11bb6fca2,1,3
6da091c79,1,3
e9c78e9fb,1,1
4d0e2bebf,1,2
b1fb39ed5,1,2
2bfc5658b,1,3
763264fa2,1,3
29b04f54d,1,3
001b1507c,1,3
df1d3b1ec,1,1
a0be6d2a4,1,1
a65ec6d03,1,3
971817521,1,2
7b75b46ea,1,2
8a0a8eec0,1,3
9e5672e85,1,3
fc2ac0b04,1,1
5290a4428,1,3
ed8703dd2,1,3
8b01f5e06,1,2
0627105f6,1,2
d2b949618,1,3
c5574bf3d,1,3
3735485c1,1,2
f48b3cebb,1,3
c19fa21be,1,3
8d5678b98,1,1
9ed8dd7a7,1,1
ab4ef2577,1,3
df07fa1b0,1,3
d6d9a938f,1,1
804d08f42,1,3
1398adca0,1,3
26cd1c2ee,1,3
02d66a1be,1,1
33f89cb83,1,3
3f675b345,1,3
230f695a9,1,3
4470adc62,1,1
f824e33a8,1,3
f54d6a569,1,3
f89f0e01d,1,3
401fcc4c5,1,3
773243cf2,1,3
8ecb9aab0,1,3
08037d4bc,1,1
0e6b24bc4,1,1
4555f9273,1,2
9510b7eba,1,3
93ae9be69,1,1
eac9c6b7a,1,3
df706fd55,1,3
351586450,1,2
828f0e616,1,3
d8603dd80,1,2
5b7ead040,1,3
890127ff5,1,3
cdd2cac09,1,3
f158bcd9e,1,1
71edb3344,1,3
308034707,1,3
7abf263f7,1,1
69c1801cb,1,3
a462b563c,1,2
1dbcdd322,1,2
d69a1f2a1,1,1
22e1f3438,1,2
ed14eb16e,0,0
b589d804e,1,3
87e6807c7,1,3
ab4407477,1,3
dbf2d6b55,1,3
0459c7bb7,1,1
c74b069ef,0,0
fe0a74b2b,1,3
3330252db,1,3
c2e22f843,1,3
0db65104a,1,3
8c4488c48,1,3
49e140a8e,1,3
9f317f2e7,1,3
3fd75e77d,1,3
3c4b478e1,1,1
7b8a09f2d,1,3
fa7b75c6c,1,3
5b5e81279,1,3
9295d02bd,1,3
9c8209bae,1,3
474294e01,1,3
44fff524f,1,2
ab87287a4,1,3
62c16fa1a,1,3
e7f5a8bd0,1,1
676b51817,1,3
e911008b8,1,3
a16f85c6f,1,3
a688a434e,1,3
77b890534,1,1
a6cf89c61,1,3
1da3eb996,1,3
2a154e41c,1,3
006610fe3,1,1
7c1a39de5,1,1
05fb5b403,1,1
b60bc872a,1,3
b4f22a5ba,1,1
729d8ba72,0,0
c4f512d95,1,3
3f3e1f288,1,2
c3269c5d7,1,3
c0b1f82b1,1,3
13e385580,1,3
ba7d1a755,1,3
e9e4424a6,1,2
d1a9104a1,1,3
939268f8e,1,3
d6715d925,1,2
7f4b91187,1,3
6df1895ea,0,0
0e1a2937a,1,2
475564ad6,1,3
2b1477c3c,1,3
d9c0e3284,1,1
597ff6946,1,3
0c46298f8,1,2
3d9784a88,1,2
290cdc8ee,1,3
151fabf52,1,1
44a0c16bc,1,2
bb2a61d2b,1,2
3050bd8df,1,3
d7bb5cf59,1,1
782abc2de,1,1
3ed4ada33,1,3
c6de9b701,1,3
cfae2101c,1,3
de1f49c9d,1,3
e093c4886,1,1
cf2e67122,1,3
b5931099f,1,3
0a4b42306,1,3
f04da2f21,1,1
1e7e220d7,1,3
f0e24b0aa,1,1
a4b85d322,1,2
0eaa0e3c6,1,1
ec39cb917,1,2
dbea554c3,1,3
ecc64a258,1,1
fcdf10cb0,1,1
ece99daf7,1,3
0714145e6,1,3
95af010cb,1,3
d86f635fb,1,3
7fe0a86f8,1,3
1e753137d,1,1
d7de7e8fd,1,3
3485ea1db,1,3
191043d9c,1,1
83976eb62,1,3
b9893e2fb,1,3
d3b4b6a8a,1,3
e7176bba4,1,1
710126170,1,3
75f94bea0,1,3
ba72b4212,1,3
95f2b5dc1,1,3
1adb69797,1,1
9351715a9,1,3
c18678ce5,1,1
08bfdc66f,1,1
e8e8a47fd,1,3
27e8956dc,1,3
cb11e3261,1,3
03c6478b9,1,1
ce5e6e407,1,3
33752346b,1,3
133af5fc3,1,3
5043a32cb,1,3
bbb0a9ac2,1,3
ab1777794,1,3
2b4017cf2,1,3
f2117b204,1,2
65ba8b6a0,1,3
19a36eaab,1,3
c6d91de2b,1,3
998488372,1,3
cc0eced0d,1,2
b01a81451,1,3
5458f8a35,1,3
a678a4342,1,3
0eade2f7c,1,1
7f4e5c2a0,1,3
063e2d021,1,3
8cfcbd9bb,1,3
5ccf203a3,1,3
677282310,1,2
56f7b3216,1,3
637186543,1,1
2f03dc1f4,1,3
ef836c3d3,1,3
187b92014,1,3
f506d3fd2,1,3
7ed568ab9,1,1
e468bfbca,1,1
69975d223,1,1
748ca0bd4,1,3
6471c7195,1,3
ccbaa4592,1,3
a37c82165,1,1
4fec4436f,1,3
de0202010,0,0
d11ac47cb,1,3
733b7cb27,1,3
9c969d36e,1,3
6308b5232,1,3
c7e8a87dc,1,3
574e7393b,0,0
2d2f6b042,1,3
7fec0008f,1,1
269a6756f,1,3
cad25c91b,1,3
84057a73d,1,2
97b32f734,1,2
ac498ad58,1,1
f8d3b2e51,1,2
6df28d790,1,3
282c90ff4,1,1
e257f17da,1,2
ac9fefd28,1,3
b71eb2942,1,3
1ff9cda01,1,2
30764a1fa,1,3
189bb90dc,1,1
d9b894731,1,3
a929a9f48,1,3
391da7c7d,1,1
fd60c4aa4,1,3
8ad937f6c,1,3
f26f1acb2,1,2
9edf8fff1,1,1
f4e748c72,1,3
953e3ebd4,1,3
283d93104,1,3
726488db4,1,3
bbc6d3812,1,3
44ddc2e22,1,1
0146f6d2c,1,1
469bd2504,1,3
3021613fd,1,1
01958f464,1,3
ee8c56246,1,2
e248258bb,1,3
0090eb457,1,3
55b799287,1,3
566dcbd9f,1,1
eeb377c0b,1,2
936fc22ce,1,2
92935062a,1,3
017eda6dc,1,3
e8e461026,1,3
c932005f5,1,3
4436738dd,1,3
ef690f7c1,1,1
0ac71c2c1,1,2
d4f813a7e,1,3
c38d0b5ea,1,2
ef30ade75,1,2
d026d2fb8,1,3
bdeeb6fe2,1,2
a99a82e6d,1,3
8a15669da,1,1
172305d1b,1,3
c18984292,1,3
fd2d48292,1,2
34d903f17,1,3
5d3d1070a,1,1
245d6e033,1,1
935098bbf,1,1
7993d67e3,1,3
1ca147dd8,1,2
63051e3ca,1,1
4f9031dce,0,0
91389ff80,1,2
24e0380f1,1,2
13dbd2170,1,1
bc7b17cd5,1,3
e53933782,1,3
746f52206,1,3
6b29b45d9,1,1
fb999f812,1,3
62b8390e7,0,0
563854d72,1,3
fa73b1181,1,3
ab309dd09,1,2
64c2d93c9,1,2
77e8dfeb9,1,2
05ab54e3c,1,3
8e8080bbe,1,3
41a6a7467,1,1
4f3b3314c,1,1
1099a5406,1,3
ca92437c1,1,3
14155e8c0,1,1
d7f1381ba,1,3
4f629151c,1,3
dd55841d4,1,2
c6a3de42f,1,3
9b6883f3c,1,3
ed29f6592,1,1
86c35033b,1,3
b1239feb4,1,3
e1b3455c8,1,3
191660250,1,3
76c194060,1,2
1f4ebd382,1,3
c996b2baf,1,2
086ed2122,1,2
18c45e502,1,3
d147c39fb,1,1
1e8b70d35,1,3
fda733a81,1,3
9af8f154b,1,3
fbc6507e7,1,3
780c099b4,1,3
383e5b82e,1,2
c1680e63c,1,1
5324ef3fb,1,1
b0a8a88a0,1,1
e50570999,1,3
b7e7c5c9b,1,3
f663a91e8,1,3
5ed5663ae,1,3
ccb7df174,1,3
0fd1d2d85,1,1
a5205f8ab,1,3
e18d31575,1,3
9497fd08f,1,3
942af9028,1,3
eba013abc,1,3
8cfba1686,1,3
23ab1d5b8,1,1
063495ecd,1,1
798a0cb05,1,1
bec6cc26b,1,3
02e072cbd,1,2
5f8d00436,1,1
ad111a12a,1,3
7959e3491,1,3
a3e7124c8,1,1
1882ebd32,1,3
467370aaa,1,2
aa741b626,1,2
aa6fbdf20,1,3
e1671ccb9,0,0
b91ac808b,1,3
b43e7b1fe,1,2
8f0468771,1,3
a8f17e0de,1,2
f64a1a0c4,1,3
0955b54fd,1,3
b3408d846,1,3
e88aaa263,1,1
4e47644c8,1,3
6fa5384b8,1,3
d35c1ab62,1,3
227bfa6b8,1,3
9f104904f,1,3
7ff979d3a,1,3
4cdf29720,1,1
88448bdc5,1,1
818b12621,1,3
a6992bbc5,1,2
4874347b0,1,1
dbcfcf50c,1,3
596c81470,1,1
4348b169a,1,1
3c3b9b731,1,2
c64c9e2d4,1,1
ebc345fe0,1,3
9167921b2,1,3
5c9d562ac,1,3
f461cc30a,1,1
9b53610ea,1,3
798ff640c,1,3
f3cb6ffea,1,3
006ffebaf,1,3
215f9a760,1,1
b02f2fafa,1,2
23f45d56f,1,3
03edf613f,1,3
b97efdcee,1,3
31d921827,1,3
e86a055e3,1,1
0ca524fbf,1,3
f4e2b49f5,1,3
2d813cd28,1,3
b49012dd4,1,3
f982548b8,1,3
a59aa3f80,1,2
e9cb42d59,1,3
248590a63,1,3
096a97631,1,3
553b61d90,1,3
7810092ba,1,3
ea3fe3286,1,1
50af81612,1,3
34d5748f7,1,3
c67b1fa40,1,3
c7b7dae2f,0,0
a63364c39,1,3
d229effbf,1,3
5c63f1fd5,1,3
c16f5a6df,1,3
31b919935,1,2
0faf7f0ae,1,3
d470889c4,1,2
cc492b6b5,1,3
768fb166d,1,3
9c1ec9939,1,3
7b8fd895c,1,3
a3a0fa212,1,3
bf2f87f17,1,3
10e723583,1,3
e0bf99ea2,1,1
91d230036,1,3
7a40628fd,1,3
871ca78ab,1,3
41e824cbe,1,3
9495fed48,1,3
ad8569001,1,3
787f3055b,1,1
c68bc0253,1,2
4f45bb293,1,3
87554ea1f,1,2
aa8e2a85d,1,1
8a17130c3,1,3
eb4dde79e,0,0
38e3b6744,1,3
3ccdd1a98,1,3
326a3c785,1,3
014ce5783,1,2
fbae7b0d5,1,3
eddccf6ff,1,1
a669b77aa,1,3
0f012474b,1,2
9c8459c74,1,3
5dddf96e8,1,1
53561f52b,1,3
8b56fecb8,1,2
aded1fafc,1,3
675a05fed,1,2
7ed14130d,1,2
e92d3d4cf,1,3
1ce555db8,1,3
ed6e38af6,1,3
32bc0b4fa,1,1
1326c53f9,1,2
8cd1d06ab,1,3
081301773,1,3
38e87cee8,1,3
155d18f5f,1,2
17c4b0394,1,1
0b8e1dd80,1,3
e2c365994,1,3
1e85c2b18,1,2
c3750cec1,1,3
96cf0efdb,1,3
751412a89,1,3
084b7e7eb,1,3
bb2e480f4,1,2
2e3bec724,1,3
bb9ef04d1,1,3
0ab4214b4,1,1
bed78eb25,1,3
8ba1009c6,1,1
aa7dc1913,1,3
235a61374,1,2
b0cc3078c,1,3
da928b2cd,1,1
e2bcb9213,1,3
0286dd665,1,1
0cf645af3,1,3
ea853814a,1,3
01c7411ef,1,1
1d9604897,1,3
b440a9cf1,1,3
e40368c38,1,3
15b27df66,1,1
b686d33cd,1,3
cef75bfab,1,3
d0c943132,1,1
baf95d8dd,1,1
45a59c4e9,1,3
1e8187711,1,1
b47b947be,1,3
dbf8ba091,1,1
c24017264,1,3
829ba7bfc,1,3
e54866fe5,1,1
3639e2409,1,1
30f92e1ab,1,1
5d53d4bfb,1,2
a5a240214,1,1
8d676283f,1,2
6f94c942b,1,2
7975df564,1,3
1ce37d745,1,3
3eaae43f3,1,3
0806f9e3f,1,3
310045474,1,3
48615e613,1,3
57ffecfd8,1,3
8a3c86cde,1,2
1b945f406,1,3
78a99e7a9,1,3
10f1688d4,1,3
af1125994,1,3
b64307878,1,3
08aad5787,1,2
0fa63169f,1,1
7ec0fc838,1,3
1a47d1c94,1,2
ba021efa9,1,3
b0aaffcc6,1,1
4f34d790b,1,2
00b00d5c1,1,3
406528ab5,1,3
e418eb448,1,1
cdfa0548e,1,1
63e388a8e,1,3
b60a4eb5e,1,3
8420d063a,1,2
91f87fa27,1,3
5c1890dc7,1,3
e442c149f,1,3
66409739c,1,3
d02baef01,1,3
802798c57,1,3
8a030b8f0,1,1
56c329fdf,1,3
bbd898405,1,3
cdb4a7a7d,1,1
2e829ee7c,1,2
4f66fa0c3,1,3
cc515ec8c,1,3
d38fca349,1,3
9f341e7af,1,3
9e046289f,1,2
d5cf1c802,1,3
1117a135d,1,3
a99968c35,1,1
85d242c14,1,3
647284f19,1,1
fc948a166,1,1
ddfea1140,1,3
1eeb4ea81,1,3
605d07d33,1,3
113926f03,1,3
fad223ef5,1,3
968c82e07,1,1
bb61d1c46,1,3
2e12f4152,1,3
f5c803412,1,3
79db05f63,1,3
18bc7bf4d,1,3
771156bfd,1,1
82563b26e,1,1
d6bd8b0f6,1,3
b4835265a,1,3
0e7ca23c9,1,1
ba392c802,1,3
631a6a27e,1,3
9252b5dc8,1,3
0597b1859,1,3
fe86005a1,1,1
5906e36c5,1,3
b5475edf9,1,2
bf22b5a35,1,1
da1e7c53d,1,1
4f10d4a75,1,2
d96987111,1,3
f87c02978,1,3
a4de6ea51,1,3
c33220375,1,1
fe3d33ae1,1,1
a02551367,1,1
d181cbafa,1,3
2209979e1,1,3
de43c6ce5,1,3
9197674f9,1,3
adc51c1a7,1,3
5ffd4e822,1,3
4133ec13c,1,3
d73e917de,1,2
acf573d1c,1,1
5adb4e661,1,3
39adf62b4,1,3
477d22816,1,3
aca9ddee7,1,3
08710204e,1,1
f557e9262,1,3
c9206bc13,1,3
169fc07e1,1,3
d6335be38,1,3
18e41c818,1,3
25e0e0edf,1,3
ed5c2d9dd,1,1
1c3f75c04,1,1
c3b89c2e8,1,3
07a3f2bd1,1,3
4b0662306,1,3
8bc346340,1,3
74f16e441,1,3
e808828dc,1,2
ed5b8276f,1,3
dcb42ee1e,1,1
148686ce8,1,2
82a97cd8d,1,1
cfd57abde,1,3
cd2fd9be8,1,1
81c4d25d6,1,3
bfe061b7e,1,3
8da3d6fc5,1,3
885c668e4,1,1
c13da6b92,1,3
67ba0fe06,1,1
a29dba165,1,3
db61b1f31,1,3
8dfe71419,1,3
3c778df64,1,3
ace3a3299,1,1
530b7bcec,1,3
3f0c30d12,1,3
865619d53,1,1
1bea097f1,1,1
7c542e43e,1,2
c55e9baaf,1,3
22d381889,1,1
3268dcfd0,1,3
5a299988c,1,3
c8be7beff,1,3
57abbd25f,1,3
27830acaa,1,1
3fbc3fa12,1,1
9e5011264,1,1
e9dbf1095,1,3
a7df878ea,1,3
e08c4940e,1,3
c09a67b3a,1,2
f43a68579,0,0
d26ebd584,1,3
1883fea05,1,1
136f22028,1,1
c670993fc,1,3
f81264ec6,1,3
141a53bee,1,2
717b573f8,1,3
b543331f4,1,3
82530d72e,1,3
600049d8e,0,0
54e7cfcc5,1,3
5ecd80dba,1,3
1250404cf,1,2
7f434b444,1,3
ea9d28227,1,3
9f0635623,1,3
dd065921b,1,3
3b5a8db4f,1,1
07227963b,1,3
dd056b65a,0,0
45cb60190,0,0
035992662,1,1
bf42a225d,1,3
e0cbab08b,1,1
5ac0ddea0,1,1
86f4297b4,1,3
35bbdb5fd,1,3
169e5aef1,1,3
76042f693,1,3
807ba246d,1,1
b7c0b9180,1,1
fcdfc6cdd,1,3
765bd139e,1,3
a342f6a85,1,3
bb817b755,1,2
7117385a0,1,1
02387e247,1,3
e56dc823a,1,3
fee5e43b2,1,3
2bd8e5830,1,3
672e80119,1,3
458e8f61c,1,3
22a0baf52,1,3
98231df17,1,1
4bb09fefb,1,1
0bd394ec8,1,2
2bf49ebb9,1,1
7697109cd,1,1
bcd23d8c3,1,1
982ffd67f,1,3
41be30895,1,2
58ee93558,1,3
f28c8090d,1,2
133234595,0,0
2485efd0a,1,1
a21f5e84b,1,3
bf6cde86f,1,3
4fdebca57,1,1
9ca31b395,1,3
46e25aa2b,1,2
b8c1f4d0a,1,3
d1f4e3174,1,3
58a414b45,1,1
75642f3e5,1,3
b5b7de4bd,0,0
86d20d7e4,1,2
39444f259,1,3
1d867b8ee,0,0
0a2073b86,1,3
b991a694f,1,3
2fbf2cb7c,1,2
638a1f488,1,3
bd0a144b0,1,1
a009a2f0f,1,2
812ec1ab5,1,2
76b818bdb,1,2
2463e0981,1,1
863262193,1,2
9eca51592,1,1
473280639,1,3
f665c5189,1,3
b03983a09,1,3
0434520ef,1,3
cf74891fd,1,3
a22cc0413,1,1
f5fb430f1,1,3
edac3b595,1,1
6a633ab6c,1,3
1a5e5d34c,1,3
d8e2f840e,1,1
24bbd04ce,1,3
f47679843,1,1
4d76c16ab,1,3
08dfce1e7,1,3
142da3f69,1,3
11db3b853,1,3
267162afd,1,3
88487194e,1,1
e0d71d1af,0,0
f026fa4b5,1,2
43c661026,1,3
a1b34954b,1,3
e7b201da2,1,3
52c15bfee,1,3
e6335223e,1,1
d92c5c2df,1,3
8e3b1dcd1,1,2
1ef39cee1,1,3
f3ac0a96b,1,3
5c48b210e,1,2
96ad2141c,1,1
a61da96ad,1,1
0f38033e1,1,3
77035285f,1,3
16d4039e7,1,3
8b85a3893,1,3
5074cf806,1,1
49fcc3da1,1,3
88b60278f,1,3
0d784a800,1,3
f6b229568,1,1
c4277da90,1,3
58e8cb9e1,1,3
1eb9e12e8,1,3
7dd780fe8,1,3
d8de3a329,1,3
898ad5d4c,1,3
8c7b2f093,1,2
a978a37e7,1,3
f819c7b65,1,1
6e5f03ddf,1,2
6b94af372,1,3
d52f229d1,1,2
003dd2e26,1,3
7f40cce5f,1,3
b99644a34,1,2
6c4af5f08,1,2
2352b7f0e,1,1
bf8aa8f96,1,1
11e6c4d80,1,1
2cf9de0a6,1,1
dafa3b086,1,3
f2ac99dfe,1,2
e3a680ce0,1,1
fb442ee5e,1,1
0045ed62a,1,3
618f4931a,1,1
43b5d3f4d,1,3
2d441a71b,1,2
da7fe1120,1,3
d4b5c41ac,1,1
8daa38a67,1,2
730a09014,1,3
ddd632a5f,1,1
88a5b8318,1,1
3ebe9f7af,1,3
21bebd773,1,3
bc9036716,1,3
8d1640f3e,1,3
7ac41d8ae,1,1
08ee62d43,1,2
8e7c16add,1,2
363e8df66,1,3
64cf73826,1,1
e833d08bb,1,3
1377d2c0e,1,3
943611bd0,1,3
cb5ecf136,1,3
1e5b2baa8,1,3
353187b3d,1,3
fa1608a29,1,3
dd42b35eb,1,3
d18218a56,1,2
fb82bfecd,1,2
ed2fc6f4f,1,2
f3b29563b,1,3
01dd8880a,1,3
b7f781c99,1,3
a62fcea51,1,3
1b3dcf712,1,3
fe22cc3da,1,1
9ff4a6c4f,1,3
d0aa84916,1,1
f454ac205,1,2
cefba5d32,1,3
b62fc7bde,1,3
64f06dc3b,1,2
c91bfb2a1,1,3
774de959c,1,3
a479a1a6a,1,1
1f470d9f4,1,3
3c155e05c,1,1
6408ec0f7,1,1
732b578ff,1,1
ad937498b,1,3
b89c365c3,1,2
40276ec6a,1,3
8044a4f7e,1,3
5d822305a,1,2
451d17b57,1,3
9d137bf2e,1,3
b5b6b9398,1,1
be9c5d746,1,3
1b231e001,1,3
dfedc8f77,1,3
1afdc26fa,1,2
e37ad2cc2,1,2
a5a71bc27,1,3
fe4b30cfb,1,3
4199f1957,1,1
c81a8045f,1,3
9cda44cdf,1,3
bda06474b,1,3
874e2a3fd,1,3
c0b75d155,1,3
e1c5d6ba9,1,3
5c150efc9,1,3
806bcf604,1,2
30506e8c1,1,1
c0a0a48a0,1,2
6b6d2c65f,1,1
bd8f94a94,0,0
a516d6ea0,1,3
cc0d4cec3,1,2
