PetID,image_embedding_available,image_embedding_count,image_embedding_primary_available
31b919935,1,2,1
0faf7f0ae,1,3,1
d470889c4,1,2,1
cc492b6b5,1,3,1
768fb166d,1,3,1
9c1ec9939,1,3,1
7b8fd895c,1,3,1
a3a0fa212,1,3,1
bf2f87f17,1,3,1
10e723583,1,3,1
e0bf99ea2,1,1,1
91d230036,1,3,1
7a40628fd,1,3,1
871ca78ab,1,3,1
41e824cbe,1,3,1
9495fed48,1,3,1
ad8569001,1,3,1
787f3055b,1,1,1
c68bc0253,1,2,1
4f45bb293,1,3,1
87554ea1f,1,2,1
aa8e2a85d,1,1,1
8a17130c3,1,3,1
eb4dde79e,0,0,0
38e3b6744,1,3,1
3ccdd1a98,1,3,1
326a3c785,1,3,1
014ce5783,1,2,1
fbae7b0d5,1,3,1
eddccf6ff,1,1,1
a669b77aa,1,3,1
0f012474b,1,2,1
9c8459c74,1,3,1
5dddf96e8,1,1,1
53561f52b,1,3,1
8b56fecb8,1,2,1
aded1fafc,1,3,1
675a05fed,1,2,1
7ed14130d,1,2,1
e92d3d4cf,1,3,1
1ce555db8,1,3,1
ed6e38af6,1,3,1
32bc0b4fa,1,1,1
1326c53f9,1,2,1
8cd1d06ab,1,3,1
081301773,1,3,1
38e87cee8,1,3,1
155d18f5f,1,2,1
17c4b0394,1,1,1
0b8e1dd80,1,3,1
e2c365994,1,3,1
1e85c2b18,1,2,1
c3750cec1,1,3,1
96cf0efdb,1,3,1
751412a89,1,3,1
084b7e7eb,1,3,1
bb2e480f4,1,2,1
2e3bec724,1,3,1
bb9ef04d1,1,3,1
0ab4214b4,1,1,1
bed78eb25,1,3,1
8ba1009c6,1,1,1
aa7dc1913,1,3,1
235a61374,1,2,1
b0cc3078c,1,3,1
da928b2cd,1,1,1
e2bcb9213,1,3,1
0286dd665,1,1,1
0cf645af3,1,3,1
ea853814a,1,3,1
01c7411ef,1,1,1
1d9604897,1,3,1
b440a9cf1,1,3,1
e40368c38,1,3,1
15b27df66,1,1,1
b686d33cd,1,3,1
cef75bfab,1,3,1
d0c943132,1,1,1
baf95d8dd,1,1,1
45a59c4e9,1,3,1
1e8187711,1,1,1
b47b947be,1,3,1
dbf8ba091,1,1,1
c24017264,1,3,1
829ba7bfc,1,3,1
e54866fe5,1,1,1
3639e2409,1,1,1
30f92e1ab,1,1,1
5d53d4bfb,1,2,1
a5a240214,1,1,1
8d676283f,1,2,1
6f94c942b,1,2,1
7975df564,1,3,1
1ce37d745,1,3,1
3eaae43f3,1,3,1
0806f9e3f,1,3,1
310045474,1,3,1
48615e613,1,3,1
57ffecfd8,1,3,1
8a3c86cde,1,2,1
1b945f406,1,3,1
78a99e7a9,1,3,1
10f1688d4,1,3,1
af1125994,1,3,1
b64307878,1,3,1
08aad5787,1,2,1
0fa63169f,1,1,1
7ec0fc838,1,3,1
1a47d1c94,1,2,1
ba021efa9,1,3,1
b0aaffcc6,1,1,1
4f34d790b,1,2,1
00b00d5c1,1,3,1
406528ab5,1,3,1
e418eb448,1,1,1
cdfa0548e,1,1,1
63e388a8e,1,3,1
b60a4eb5e,1,3,1
8420d063a,1,2,1
91f87fa27,1,3,1
5c1890dc7,1,3,1
e442c149f,1,3,1
66409739c,1,3,1
d02baef01,1,3,1
802798c57,1,3,1
8a030b8f0,1,1,1
56c329fdf,1,3,1
bbd898405,1,3,1
cdb4a7a7d,1,1,1
2e829ee7c,1,2,1
4f66fa0c3,1,3,1
cc515ec8c,1,3,1
d38fca349,1,3,1
9f341e7af,1,3,1
9e046289f,1,2,1
d5cf1c802,1,3,1
1117a135d,1,3,1
a99968c35,1,1,1
85d242c14,1,3,1
647284f19,1,1,1
fc948a166,1,1,1
ddfea1140,1,3,1
1eeb4ea81,1,3,1
605d07d33,1,3,1
113926f03,1,3,1
fad223ef5,1,3,1
968c82e07,1,1,1
bb61d1c46,1,3,1
2e12f4152,1,3,1
f5c803412,1,3,1
79db05f63,1,3,1
18bc7bf4d,1,3,1
771156bfd,1,1,1
82563b26e,1,1,1
d6bd8b0f6,1,3,1
b4835265a,1,3,1
0e7ca23c9,1,1,1
ba392c802,1,3,1
631a6a27e,1,3,1
9252b5dc8,1,3,1
0597b1859,1,3,1
fe86005a1,1,1,1
5906e36c5,1,3,1
b5475edf9,1,2,1
bf22b5a35,1,1,1
da1e7c53d,1,1,1
4f10d4a75,1,2,1
d96987111,1,3,1
f87c02978,1,3,1
a4de6ea51,1,3,1
c33220375,1,1,1
fe3d33ae1,1,1,1
a02551367,1,1,1
d181cbafa,1,3,1
2209979e1,1,3,1
de43c6ce5,1,3,1
9197674f9,1,3,1
adc51c1a7,1,3,1
5ffd4e822,1,3,1
4133ec13c,1,3,1
d73e917de,1,2,1
acf573d1c,1,1,1
5adb4e661,1,3,1
39adf62b4,1,3,1
477d22816,1,3,1
aca9ddee7,1,3,1
08710204e,1,1,1
f557e9262,1,3,1
c9206bc13,1,3,1
169fc07e1,1,3,1
d6335be38,1,3,1
18e41c818,1,3,1
25e0e0edf,1,3,1
ed5c2d9dd,1,1,1
1c3f75c04,1,1,1
c3b89c2e8,1,3,1
07a3f2bd1,1,3,1
4b0662306,1,3,1
8bc346340,1,3,1
74f16e441,1,3,1
e808828dc,1,2,1
ed5b8276f,1,3,1
dcb42ee1e,1,1,1
148686ce8,1,2,1
82a97cd8d,1,1,1
cfd57abde,1,3,1
cd2fd9be8,1,1,1
81c4d25d6,1,3,1
bfe061b7e,1,3,1
8da3d6fc5,1,3,1
885c668e4,1,1,1
c13da6b92,1,3,1
67ba0fe06,1,1,1
a29dba165,1,3,1
db61b1f31,1,3,1
8dfe71419,1,3,1
3c778df64,1,3,1
ace3a3299,1,1,1
530b7bcec,1,3,1
3f0c30d12,1,3,1
865619d53,1,1,1
1bea097f1,1,1,1
7c542e43e,1,2,1
c55e9baaf,1,3,1
22d381889,1,1,1
3268dcfd0,1,3,1
5a299988c,1,3,1
c8be7beff,1,3,1
57abbd25f,1,3,1
27830acaa,1,1,1
3fbc3fa12,1,1,1
9e5011264,1,1,1
e9dbf1095,1,3,1
a7df878ea,1,3,1
e08c4940e,1,3,1
c09a67b3a,1,2,1
f43a68579,0,0,0
d26ebd584,1,3,1
1883fea05,1,1,1
136f22028,1,1,1
c670993fc,1,3,1
f81264ec6,1,3,1
141a53bee,1,2,1
717b573f8,1,3,1
b543331f4,1,3,1
82530d72e,1,3,1
600049d8e,0,0,0
54e7cfcc5,1,3,1
5ecd80dba,1,3,1
1250404cf,1,2,1
7f434b444,1,3,1
ea9d28227,1,3,1
9f0635623,1,3,1
dd065921b,1,3,1
3b5a8db4f,1,1,1
07227963b,1,3,1
dd056b65a,0,0,0
45cb60190,0,0,0
035992662,1,1,1
bf42a225d,1,3,1
e0cbab08b,1,1,1
5ac0ddea0,1,1,1
86f4297b4,1,3,1
35bbdb5fd,1,3,1
169e5aef1,1,3,1
76042f693,1,3,1
807ba246d,1,1,1
b7c0b9180,1,1,1
fcdfc6cdd,1,3,1
765bd139e,1,3,1
a342f6a85,1,3,1
bb817b755,1,2,1
7117385a0,1,1,1
02387e247,1,3,1
e56dc823a,1,3,1
fee5e43b2,1,3,1
2bd8e5830,1,3,1
672e80119,1,3,1
458e8f61c,1,3,1
22a0baf52,1,3,1
98231df17,1,1,1
4bb09fefb,1,1,1
0bd394ec8,1,2,1
2bf49ebb9,1,1,1
7697109cd,1,1,1
bcd23d8c3,1,1,1
982ffd67f,1,3,1
41be30895,1,2,1
58ee93558,1,3,1
f28c8090d,1,2,1
133234595,0,0,0
2485efd0a,1,1,1
a21f5e84b,1,3,1
bf6cde86f,1,3,1
4fdebca57,1,1,1
9ca31b395,1,3,1
46e25aa2b,1,2,1
b8c1f4d0a,1,3,1
d1f4e3174,1,3,1
58a414b45,1,1,1
75642f3e5,1,3,1
b5b7de4bd,0,0,0
86d20d7e4,1,2,1
39444f259,1,3,1
1d867b8ee,0,0,0
0a2073b86,1,3,1
b991a694f,1,3,1
2fbf2cb7c,1,2,1
638a1f488,1,3,1
bd0a144b0,1,1,1
a009a2f0f,1,2,1
812ec1ab5,1,2,1
76b818bdb,1,2,1
2463e0981,1,1,1
863262193,1,2,1
9eca51592,1,1,1
473280639,1,3,1
f665c5189,1,3,1
b03983a09,1,3,1
0434520ef,1,3,1
cf74891fd,1,3,1
a22cc0413,1,1,1
f5fb430f1,1,3,1
edac3b595,1,1,1
6a633ab6c,1,3,1
1a5e5d34c,1,3,1
d8e2f840e,1,1,1
24bbd04ce,1,3,1
f47679843,1,1,1
4d76c16ab,1,3,1
08dfce1e7,1,3,1
142da3f69,1,3,1
11db3b853,1,3,1
267162afd,1,3,1
88487194e,1,1,1
e0d71d1af,0,0,0
f026fa4b5,1,2,1
43c661026,1,3,1
a1b34954b,1,3,1
e7b201da2,1,3,1
52c15bfee,1,3,1
e6335223e,1,1,1
d92c5c2df,1,3,1
8e3b1dcd1,1,2,1
1ef39cee1,1,3,1
f3ac0a96b,1,3,1
5c48b210e,1,2,1
96ad2141c,1,1,1
a61da96ad,1,1,1
0f38033e1,1,3,1
77035285f,1,3,1
16d4039e7,1,3,1
8b85a3893,1,3,1
5074cf806,1,1,1
49fcc3da1,1,3,1
88b60278f,1,3,1
0d784a800,1,3,1
f6b229568,1,1,1
c4277da90,1,3,1
58e8cb9e1,1,3,1
1eb9e12e8,1,3,1
7dd780fe8,1,3,1
d8de3a329,1,3,1
898ad5d4c,1,3,1
8c7b2f093,1,2,1
a978a37e7,1,3,1
f819c7b65,1,1,1
6e5f03ddf,1,2,1
6b94af372,1,3,1
d52f229d1,1,2,1
003dd2e26,1,3,1
7f40cce5f,1,3,1
b99644a34,1,2,1
6c4af5f08,1,2,1
2352b7f0e,1,1,1
bf8aa8f96,1,1,1
11e6c4d80,1,1,1
2cf9de0a6,1,1,1
dafa3b086,1,3,1
f2ac99dfe,1,2,1
e3a680ce0,1,1,1
fb442ee5e,1,1,1
0045ed62a,1,3,1
618f4931a,1,1,1
43b5d3f4d,1,3,1
2d441a71b,1,2,1
da7fe1120,1,3,1
d4b5c41ac,1,1,1
8daa38a67,1,2,1
730a09014,1,3,1
ddd632a5f,1,1,1
88a5b8318,1,1,1
3ebe9f7af,1,3,1
21bebd773,1,3,1
bc9036716,1,3,1
8d1640f3e,1,3,1
7ac41d8ae,1,1,1
08ee62d43,1,2,1
8e7c16add,1,2,1
363e8df66,1,3,1
64cf73826,1,1,1
e833d08bb,1,3,1
1377d2c0e,1,3,1
943611bd0,1,3,1
cb5ecf136,1,3,1
1e5b2baa8,1,3,1
353187b3d,1,3,1
fa1608a29,1,3,1
dd42b35eb,1,3,1
d18218a56,1,2,1
fb82bfecd,1,2,1
ed2fc6f4f,1,2,1
f3b29563b,1,3,1
01dd8880a,1,3,1
b7f781c99,1,3,1
a62fcea51,1,3,1
1b3dcf712,1,3,1
fe22cc3da,1,1,1
9ff4a6c4f,1,3,1
d0aa84916,1,1,1
f454ac205,1,2,1
cefba5d32,1,3,1
b62fc7bde,1,3,1
64f06dc3b,1,2,1
c91bfb2a1,1,3,1
774de959c,1,3,1
a479a1a6a,1,1,1
1f470d9f4,1,3,1
3c155e05c,1,1,1
6408ec0f7,1,1,1
732b578ff,1,1,1
ad937498b,1,3,1
b89c365c3,1,2,1
40276ec6a,1,3,1
8044a4f7e,1,3,1
5d822305a,1,2,1
451d17b57,1,3,1
9d137bf2e,1,3,1
b5b6b9398,1,1,1
be9c5d746,1,3,1
1b231e001,1,3,1
dfedc8f77,1,3,1
1afdc26fa,1,2,1
e37ad2cc2,1,2,1
a5a71bc27,1,3,1
fe4b30cfb,1,3,1
4199f1957,1,1,1
c81a8045f,1,3,1
9cda44cdf,1,3,1
bda06474b,1,3,1
874e2a3fd,1,3,1
c0b75d155,1,3,1
e1c5d6ba9,1,3,1
5c150efc9,1,3,1
806bcf604,1,2,1
30506e8c1,1,1,1
c0a0a48a0,1,2,1
6b6d2c65f,1,1,1
bd8f94a94,0,0,0
a516d6ea0,1,3,1
cc0d4cec3,1,2,1
ae30d5690,1,2,1
b596f518f,1,2,1
6fc17b073,1,3,1
3c29e8689,1,3,1
bd7b805ba,1,1,1
58711512b,1,3,1
8b9c38ed2,1,3,1
102ed9019,1,3,1
aaca75307,1,3,1
bd70d885d,1,3,1
a76510109,0,0,0
c38afccab,1,1,1
f5e706014,1,1,1
276ce7f3a,1,3,1
ac384792b,1,3,1
be579e6ed,1,3,1
d0bf2b3bf,1,2,1
805461ad6,1,3,1
d867c4016,1,1,1
e9a854207,1,2,1
005afe792,1,3,1
0f2879b04,1,3,1
774289137,1,1,1
42b4b0024,1,2,1
5b1528841,1,3,1
a144cca8c,1,3,1
ecafbb542,1,3,1
4033fee1a,1,1,1
838934661,1,1,1
5f1896e5d,1,3,1
ee6601d0b,1,3,1
79d56bb63,1,3,1
156da1714,1,3,1
8368a0a44,1,3,1
95bf103d8,1,3,1
45858d482,1,1,1
507db6e4f,1,1,1
924373704,1,3,1
fb217af6b,1,2,1
71eac2c5e,1,3,1
4263cc9ed,1,3,1
b516f3b82,1,3,1
2b0298091,1,1,1
0910c13a3,1,3,1
2d70f6a57,1,1,1
5d3ee6378,1,3,1
42a28c241,1,2,1
982c6aa5b,1,3,1
a86bbc71f,1,2,1
5962cfdd9,1,1,1
a7c7ede79,1,3,1
f4d945501,1,3,1
43e4cb788,1,2,1
28c4588e5,1,3,1
bdfe6125d,1,1,1
4e8ae40c0,1,3,1
f022849c2,1,2,1
a46ad5cc3,1,3,1
ddb95945a,1,1,1
453125325,1,2,1
7867f152c,1,3,1
5c92de3f6,1,3,1
41175dcb5,1,3,1
c9a4f831b,1,2,1
7aa0bcef5,1,3,1
e24b153bb,1,3,1
edf74226c,1,3,1
99b263dea,1,2,1
454607f26,1,1,1
b1e8c0afc,1,3,1
30669fef4,1,3,1
3cf06742b,1,1,1
e9d8c098c,1,3,1
059baa037,1,1,1
888c22eb5,1,3,1
9d0406864,1,3,1
d3a92c453,1,3,1
0490c8df1,1,1,1
4482a8d57,1,3,1
bbff91dd9,1,3,1
429019089,1,3,1
f0a4b28f6,1,2,1
56937e269,1,1,1
bc4b95345,1,3,1
5776e3791,1,3,1
8cd149470,1,3,1
553752e54,1,3,1
08767d88e,1,3,1
076ec7e18,1,1,1
fed799a78,1,3,1
426bb5e4c,1,3,1
f08b9d3c3,1,3,1
4999e2693,1,3,1
ca74b17a9,1,2,1
71deb8267,1,2,1
13fcf57ff,1,3,1
f80157011,1,3,1
d412201f6,1,3,1
2898238f2,0,0,0
a5ec4df1d,1,3,1
a6416e28a,1,3,1
03cdd9324,1,2,1
f6510f0c2,1,3,1
23d784a8a,1,3,1
8f639ea65,1,3,1
766c2cd92,1,1,1
2d725d001,1,3,1
6ee8964b0,1,2,1
563eaa005,1,1,1
453cf6271,1,3,1
d2ba9bbf1,1,2,1
c6f877dda,1,1,1
91e663cd2,1,3,1
33f28ad35,1,1,1
80a2e14af,1,3,1
0e736f310,1,3,1
f5768c4e2,1,3,1
2f3bed708,1,3,1
1d4940497,1,2,1
96353db69,1,3,1
2288c4fc6,1,1,1
3a8f89229,1,3,1
5678616cc,1,3,1
3f03da51e,1,3,1
a4550efe5,1,3,1
08048fee2,1,3,1
e77b5a78f,1,1,1
6e1ba1796,1,3,1
a6f768f75,1,1,1
9e172ab13,1,3,1
92d4c1513,1,3,1
e67f4856d,1,3,1
27b708edc,1,3,1
a3e73475f,1,1,1
93219ad95,1,3,1
13426c720,1,3,1
80b25cc78,1,3,1
b207cf9ea,1,2,1
8a0cfdd56,1,2,1
686b90dfc,1,1,1
b188b50cd,1,3,1
36ad4a880,1,3,1
960f1a1d8,1,3,1
22a91e143,0,0,0
31144a6be,1,3,1
699ee7fa6,1,3,1
8c28914a9,1,1,1
a3449e0d0,1,3,1
3ddfb6f66,1,3,1
1f0bb9d58,1,3,1
b1988cdd5,1,3,1
309f63a00,1,2,1
beea1e1dd,1,2,1
01dc16c21,1,3,1
aba03a4c5,1,3,1
111748c15,1,3,1
e78e9736a,1,3,1
827ac9a9f,1,1,1
fe0e76ddf,1,1,1
1dc24448c,1,3,1
8390dbef8,1,1,1
94135f81c,1,2,1
2bcab4c4e,1,2,1
b790a32cf,1,3,1
a2b34e983,1,3,1
3ac0662c8,1,3,1
4450245b0,1,2,1
9df9b11b1,1,1,1
567c1ab71,1,3,1
185ea5010,1,3,1
7b84a3913,1,3,1
951556f0a,1,3,1
d9a2f1a7e,1,3,1
14631d97b,1,3,1
d0b5fece1,1,3,1
bf2f22377,1,3,1
f7b84bc3b,1,2,1
e570d64ac,1,3,1
2185647c2,1,1,1
8111f6d4a,1,1,1
ab10e0e8c,1,2,1
ef5b463d4,1,1,1
45d1d74ca,1,3,1
60e5899e2,1,1,1
5451356cb,1,3,1
884ccfdad,1,2,1
e6dc7116d,1,1,1
949fbd095,1,3,1
d94f98004,1,2,1
9d8e820b0,1,1,1
9316ce78a,1,3,1
b40a8ff86,1,3,1
d4066ef07,1,3,1
916c891aa,1,1,1
db3c2be5c,1,1,1
bb4e0ddb3,1,3,1
6e21edd32,1,3,1
de7905c9c,1,2,1
5d9a6398d,1,3,1
6fc1c066e,1,3,1
8e453a294,1,3,1
5d622bf92,1,3,1
042dfb970,1,3,1
035ff37c6,1,1,1
e6d60a265,1,1,1
0133b2a29,1,3,1
b5cb75a44,1,3,1
36dd5c626,1,3,1
0e5d845dc,1,3,1
67d786538,1,1,1
aece30836,1,3,1
b8750b910,1,3,1
73013560f,1,3,1
fc7f99ad7,1,1,1
c1653516e,1,3,1
02e51a9e2,1,3,1
459729cda,1,1,1
d34b6f762,1,3,1
74c7373bd,1,3,1
7f1bb8d32,1,2,1
75fccfb43,1,3,1
94dc821ee,1,3,1
e32467940,1,1,1
71d36d5c4,1,3,1
82f52a225,1,3,1
cb860243c,1,3,1
f08ee9831,1,3,1
fe74d6173,1,1,1
a116545f6,1,1,1
059a68bf0,1,3,1
5220e701f,1,3,1
85c65d28b,1,3,1
4d3e3a146,1,3,1
0a949618f,1,3,1
4813a0d67,1,2,1
e38f07d89,1,3,1
c5422c04b,1,1,1
ddb8bed60,1,3,1
08a71b8d1,1,2,1
d0c3c032a,1,1,1
acc81bdf5,1,2,1
f6959f1ca,1,3,1
b7f3d97f9,1,3,1
bb6276b35,1,1,1
7b9cd9253,1,1,1
a11245368,1,3,1
dad58d0a7,1,2,1
463be5788,1,3,1
8fee07184,1,3,1
3fbc4677d,1,3,1
3227c4f2e,1,3,1
c93e63352,1,3,1
1217eecab,1,3,1
89f389a59,1,3,1
f69a878a6,1,3,1
91471cf89,1,1,1
76c3b16af,1,1,1
8b84922ac,1,3,1
48dd9f35f,1,3,1
5147c0162,1,2,1
b887b2037,1,3,1
e97446c37,1,3,1
b32aa8dec,1,1,1
4d5e5ad20,1,2,1
5390fc59f,1,1,1
1ab364834,1,1,1
655eaa578,1,3,1
aef2fa931,1,3,1
10fbc9548,1,3,1
332ae5ab2,1,3,1
1bc9bf272,1,2,1
4b4bb2b0a,1,3,1
f391fc44e,1,3,1
c08403e9f,1,3,1
d687c7171,1,3,1
b7a55f716,1,1,1
3166b0f31,1,3,1
afab70239,1,3,1
fc96276a7,1,1,1
32cda3189,1,3,1
616e51d8c,0,0,0
572e98234,1,3,1
ef3fad107,1,3,1
a96856173,1,2,1
a4fe492c2,1,3,1
dad97c60d,1,1,1
9104803d9,1,1,1
81fddeac7,1,2,1
3f4e4f83f,1,2,1
20e4dbf48,1,2,1
66bf65c82,1,3,1
813658b4b,1,1,1
2c1340a91,1,2,1
965b31ba7,1,2,1
b8084fe32,1,1,1
4f6a0e54d,1,3,1
27867018b,1,3,1
4479fdc71,1,3,1
52820e80e,1,3,1
b65fd06e2,1,3,1
c0b5e6036,1,3,1
300c91d3a,1,3,1
b94b99757,1,2,1
c67aca639,1,3,1
71ec53012,1,3,1
9d71eb546,1,3,1
3f169c299,1,3,1
a3853c992,1,3,1
3cb155233,1,3,1
e47aeed72,1,3,1
36e1415c8,1,3,1
02401db5e,1,3,1
dfe361097,1,3,1
d31e4c6c8,1,3,1
f4ab04385,1,2,1
3f3962d65,1,3,1
4747bead4,1,1,1
4cc49be2a,1,3,1
91736f444,1,3,1
104d9b198,1,3,1
64ea72fca,1,1,1
029641a1a,1,3,1
ee24b09bb,1,3,1
fd7f76b49,1,1,1
ba6fee44e,1,3,1
58a79a8a1,1,3,1
453750088,1,3,1
6d1c4a5d5,1,3,1
3913a43f9,1,3,1
38abad64b,1,3,1
b3fa60bc7,1,3,1
6c04edd3c,1,2,1
aa32ec730,1,3,1
75fa09239,1,2,1
cecb3b8ef,1,1,1
4bdbeb107,1,2,1
9141b7803,1,3,1
7f33563b9,1,3,1
04260adf8,0,0,0
470e49e41,1,3,1
1894ab073,1,3,1
61da44459,1,3,1
c787ee619,1,3,1
68f6eb073,1,2,1
ee4cb45ea,1,3,1
1084ba1bd,1,3,1
35dcf4794,1,2,1
ea9ad03dc,1,2,1
cc081896e,1,3,1
346c5abcd,1,3,1
9a1be07d5,1,2,1
2ccf25b91,1,3,1
8648922dd,1,1,1
7dc33902f,1,1,1
1c16e813b,1,1,1
c60193e34,1,3,1
efe27171b,1,3,1
c4d225c88,1,3,1
423c5b45f,1,3,1
f42161740,1,3,1
40f17b3a1,1,3,1
d3dd7e6a7,1,2,1
081c0a12d,1,3,1
369da3ef0,1,1,1
eb30d51aa,1,1,1
f31cebfd0,1,3,1
a5767a3da,0,0,0
3aa13a0b0,1,3,1
ed390241b,1,3,1
6094997dd,1,1,1
40d7cb083,1,3,1
4a762f7ab,1,3,1
ff9ce365b,1,1,1
f000f169a,1,1,1
1ba29c00b,1,3,1
67578d32f,1,3,1
05d10428c,1,2,1
86c131c22,1,3,1
211b0aa56,1,3,1
a118d66aa,1,2,1
0a7798d2b,1,3,1
997653f86,1,3,1
d59322d58,1,3,1
8a90cfe39,1,3,1
ac31057e6,1,3,1
baf543aa6,1,3,1
a25a5ad9e,1,3,1
aaeb4781c,1,2,1
14084c784,1,2,1
3fcf1b40a,1,3,1
4eb30abb2,1,2,1
e18cc7a60,1,3,1
6806f15f3,1,3,1
7aa58b134,1,3,1
c15d26817,1,3,1
a1ba2f016,1,3,1
ba580074c,1,2,1
6da1ee245,1,3,1
4931c712b,1,1,1
3fa277b19,1,2,1
ed5d95d72,1,3,1
6c71db5b5,1,3,1
a8057f0a8,1,1,1
95e92b082,1,3,1
f3c8fda0f,1,1,1
dd4b67059,1,2,1
93329ec1a,1,3,1
a7b53e5ca,1,2,1
8bf918bff,1,1,1
55cdf4eda,1,1,1
2def67952,1,1,1
25f055b91,1,1,1
5c1f1a317,1,3,1
42bec87cd,1,3,1
6e441b406,1,3,1
0fe9d0022,1,3,1
5d7c27d43,1,2,1
19af88854,1,3,1
e994888f3,1,3,1
3fd5af157,1,2,1
0f6488260,1,3,1
52a23ae9d,1,1,1
706d1c836,1,1,1
c4e1afd9e,1,3,1
b623d9449,1,2,1
d99ea593a,1,2,1
4db543276,1,2,1
bf537cdb3,1,1,1
e2aa20dbd,1,1,1
74f987b01,1,3,1
bb9e47b4a,1,3,1
927ee6390,1,3,1
b17f7a1fc,1,3,1
b31d0dd8d,1,3,1
107c30c6d,1,2,1
3122253f4,1,3,1
0833744e6,1,1,1
55ccb364d,1,3,1
c7315e345,1,3,1
92d1612f0,1,3,1
4d8bc908b,1,3,1
41c83dda8,1,1,1
7a5b854f0,1,2,1
d4b2dcfb6,1,2,1
8d39e0fa1,1,3,1
94af242ed,1,3,1
49303270e,1,3,1
9f24a0672,1,3,1
56856fe73,1,3,1
749afb385,1,1,1
b99186353,1,1,1
4ceff22c4,1,3,1
7cfeafbb2,1,3,1
9acd96273,1,1,1
737da18ba,1,3,1
4d8f211f8,1,1,1
ebb74d225,1,3,1
daad5c208,1,1,1
6846c8340,1,1,1
b2e46582a,1,3,1
65650b974,1,3,1
afc933f32,1,3,1
b4d7cbe8b,1,1,1
13d30c173,1,3,1
77d38bd16,1,3,1
44598cf69,1,3,1
cf3491020,1,3,1
a85548db7,1,3,1
36d7fc2c5,1,1,1
39fb68722,1,3,1
ada1e6f38,1,3,1
b3971f06b,1,3,1
b0084b888,1,3,1
eb7fedf92,1,3,1
e7ab271b1,1,3,1
4b31d7b1e,1,3,1
0dfd484a6,1,1,1
dffc44afc,1,3,1
b497fb8eb,1,3,1
a963b8732,1,2,1
faf64d6a6,1,1,1
75f574b0a,1,3,1
a2ec6f8a8,0,0,0
267f0065c,1,3,1
1c07c6ee5,1,1,1
21f4a6abf,1,3,1
72f891e55,1,1,1
854edf08f,1,3,1
bdffad31f,1,3,1
75135cca9,1,1,1
015da0878,1,3,1
29ca8f313,1,3,1
c9d333b09,1,3,1
f5e35ea02,1,1,1
3a93093cc,1,3,1
342400751,1,3,1
b0d54f76e,1,3,1
97ce22dae,1,1,1
0ea337520,1,3,1
209dab64b,1,1,1
2e1fcc8c4,1,1,1
8039a31ae,1,3,1
5208915a3,1,3,1
88b4f478e,1,2,1
abfcb22bc,1,3,1
5b554c6e3,1,3,1
390e0a648,1,2,1
bed5b657b,1,2,1
c2bb6a3be,1,3,1
399856928,1,1,1
30254b35d,1,2,1
6dcb51c02,1,3,1
ea02306b2,1,3,1
b5f9a9c4a,1,3,1
8ad959e57,1,2,1
a4faccedb,1,3,1
2c46efe8f,1,3,1
f600368fb,1,3,1
a6cbd39c2,1,3,1
f3c7e1bf4,1,1,1
f45986630,1,3,1
a906ff5f5,1,3,1
979710375,1,2,1
b100db162,1,1,1
bdc5ffaba,1,1,1
47caf7ad1,1,2,1
d010fb743,1,3,1
4a27c67eb,1,3,1
1ad691ca4,1,2,1
7827eee65,1,2,1
da4da9308,1,3,1
f4bc92fc6,1,3,1
5ff169a48,1,1,1
17fdf5bfc,1,3,1
485bebd4f,1,3,1
514db7301,1,3,1
9c336beb7,1,2,1
1fe400328,1,2,1
b62619afd,1,2,1
8ab904da2,1,3,1
5335bfb38,0,0,0
a543418a3,1,3,1
ceee65059,1,2,1
c5b717bc2,1,3,1
c8b79357a,1,3,1
ec5670386,1,2,1
13fb61859,1,3,1
d4b4f217f,1,3,1
d277ab24d,1,3,1
7519b8b43,1,3,1
461b33f39,1,1,1
7c9dc0791,1,3,1
f53be74bd,1,3,1
acc327f18,1,2,1
9414e54b1,1,1,1
a01ad9084,1,1,1
286afff7c,1,2,1
8685546cb,1,1,1
618430208,1,3,1
74b7d275a,1,2,1
f8b827be1,1,3,1
748943e29,1,3,1
ee9e87618,1,2,1
239047f66,1,3,1
6d84d3a2f,1,3,1
07ee26c3c,1,3,1
4dd89c859,1,1,1
72e76bc9b,1,3,1
c2490d2cf,1,2,1
8e9946952,1,3,1
73d28220c,1,3,1
34d0c00d6,1,2,1
0499e1ea8,1,1,1
f3755376e,1,2,1
9d5f190cf,1,3,1
0d6db9370,1,3,1
74b9e9fc0,1,3,1
8c1fd43ef,1,3,1
ad2b462ee,1,2,1
99af63c63,1,3,1
64b1db30c,1,3,1
bb5162df6,1,2,1
f152b2fd4,1,3,1
eed4b685b,1,3,1
7889399ac,1,2,1
52ffdc6c2,1,1,1
1d13441b9,1,1,1
88f092c58,1,3,1
2ba8bb04a,1,2,1
c4ef3ff97,1,3,1
214dbc1f4,1,2,1
38f6d8ab9,1,1,1
da4a5403d,1,2,1
95d951387,1,3,1
22cf2902d,1,1,1
c6c6adc4a,1,1,1
21c3157e8,1,2,1
a3b415951,1,2,1
fa27f275a,1,3,1
198a73c5e,1,1,1
b2b06e1fc,1,1,1
377d9bef6,1,2,1
e617dd078,1,3,1
380e603cd,1,3,1
c8172e598,1,1,1
576f4893f,1,3,1
cd47ddc13,1,2,1
b0a24f910,1,3,1
3584bf68a,1,1,1
3c008b0b7,1,3,1
