InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538416,71057,MONITOR LIGHT BAR,1,2025-04-27 23:04:44,39.1,15653.0,United Kingdom
538416,71056,LARGE DESK PAD BLACK,3,2025-04-27 23:04:44,16.2,15653.0,United Kingdom
538417,21737,GARLIC HERB BREADSTICKS,1,2025-04-24 23:31:37,3.11,,United Kingdom
538417,21735,AGED PARMESAN REGGIANO,2,2025-04-24 23:31:37,7.89,,United Kingdom
538417,22961,HEART OF WICKER LARGE,4,2025-04-24 23:31:37,3.01,,United Kingdom
538417,22423,REGENCY CAKESTAND 3 TIER,2,2025-04-24 23:31:37,13.17,,United Kingdom
538417,85099B,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-04-24 23:31:37,2.66,,United Kingdom
538417,22960,HEART OF WICKER SMALL,2,2025-04-24 23:31:37,1.66,,United Kingdom
538417,22720,SET OF 3 CAKE TINS PANTRY,1,2025-04-24 23:31:37,4.75,,United Kingdom
538417,21213,MINI PAINT SET 9 COLOURS,1,2025-04-24 23:31:37,1.21,,United Kingdom
538418,21214,RECIPE BOX PANTRY DESIGN,3,2025-12-10 21:44:38,7.83,15349.0,EIRE
538419,20726,PAIN AU CHOCOLAT,3,2025-05-31 17:45:09,2.48,14358.0,United Kingdom
538419,20729,BLUEBERRY SCONE,3,2025-05-31 17:45:09,2.33,14358.0,United Kingdom
538419,20728,CAPPUCCINO CUP & SAUCER,1,2025-05-31 17:45:09,8.87,14358.0,United Kingdom
538419,21225,GLASS STORAGE JAR LARGE,1,2025-05-31 17:45:09,4.14,14358.0,United Kingdom
538420,21214,RECIPE BOX PANTRY DESIGN,1,2025-03-17 22:26:32,8.27,,United Kingdom
538421,22423,REGENCY CAKESTAND 3 TIER,2,2025-04-26 00:08:31,12.91,,United Kingdom
538421,22960,HEART OF WICKER SMALL,1,2025-04-26 00:08:31,1.69,,United Kingdom
538421,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-04-26 00:08:31,2.45,,United Kingdom
538421,22961,HEART OF WICKER LARGE,24,2025-04-26 00:08:31,2.92,,United Kingdom
538421,22720,SET OF 3 CAKE TINS PANTRY,3,2025-04-26 00:08:31,4.9,,United Kingdom
538421,21218,SCENTED CANDLE LAVENDER,1,2025-04-26 00:08:31,4.07,,United Kingdom
538421,21216,EMERGENCY FIRST AID TIN,2,2025-04-26 00:08:31,3.68,,United Kingdom
538421,21225,GLASS STORAGE JAR LARGE,1,2025-04-26 00:08:31,3.76,,United Kingdom
538422,20726,PAIN AU CHOCOLAT,1,2025-01-23 04:54:05,2.41,16622.0,United Kingdom
538422,20728,CAPPUCCINO CUP & SAUCER,1,2025-01-23 04:54:05,8.69,16622.0,United Kingdom
538422,21737,GARLIC HERB BREADSTICKS,4,2025-01-23 04:54:05,3.14,16622.0,United Kingdom
538422,21735,AGED PARMESAN REGGIANO,2,2025-01-23 04:54:05,7.6,16622.0,United Kingdom
538422,21734,ARTISAN PASTA PENNE,6,2025-01-23 04:54:05,3.36,16622.0,United Kingdom
538422,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,12,2025-01-23 04:54:05,12.47,16622.0,United Kingdom
538422,22423,REGENCY CAKESTAND 3 TIER,2,2025-01-23 04:54:05,12.16,16622.0,United Kingdom
538422,22720,SET OF 3 CAKE TINS PANTRY,3,2025-01-23 04:54:05,4.95,16622.0,United Kingdom
538422,22961,HEART OF WICKER LARGE,1,2025-01-23 04:54:05,2.85,16622.0,United Kingdom
538423,21215,WOODEN PICTURE FRAME,4,2025-09-17 16:30:32,5.71,,United Kingdom
538424,71057,MONITOR LIGHT BAR,4,2025-03-22 23:44:17,41.64,16447.0,United Kingdom
538424,71056,LARGE DESK PAD BLACK,1,2025-03-22 23:44:17,16.71,16447.0,United Kingdom
538424,71054,MECHANICAL KEYBOARD,2,2025-03-22 23:44:17,68.76,16447.0,United Kingdom
538424,71053,WIRELESS ERGONOMIC MOUSE,6,2025-03-22 23:44:17,30.65,16447.0,United Kingdom
538424,71055,USB-C MULTIPORT ADAPTER,2,2025-03-22 23:44:17,25.35,16447.0,United Kingdom
538424,22961,HEART OF WICKER LARGE,3,2025-03-22 23:44:17,2.85,16447.0,United Kingdom
538424,22423,REGENCY CAKESTAND 3 TIER,1,2025-03-22 23:44:17,12.28,16447.0,United Kingdom
538424,22960,HEART OF WICKER SMALL,1,2025-03-22 23:44:17,1.69,16447.0,United Kingdom
538425,21734,ARTISAN PASTA PENNE,2,2026-01-04 03:01:24,3.23,15191.0,United Kingdom
538425,21737,GARLIC HERB BREADSTICKS,1,2026-01-04 03:01:24,3.05,15191.0,United Kingdom
538425,21735,AGED PARMESAN REGGIANO,1,2026-01-04 03:01:24,7.94,15191.0,United Kingdom
538426,84880,WATERING CAN GREEN 2L,2,2025-08-19 05:15:46,11.43,15880.0,United Kingdom
538426,84883,LED GROW LIGHT BULB,1,2025-08-19 05:15:46,15.25,15880.0,United Kingdom
538426,21219,TRAVEL SEWING KIT,1,2025-08-19 05:15:46,2.14,15880.0,United Kingdom
538427,21735,AGED PARMESAN REGGIANO,2,2025-11-13 03:37:06,8.14,17151.0,United Kingdom
538427,21734,ARTISAN PASTA PENNE,1,2025-11-13 03:37:06,3.4,17151.0,United Kingdom
538427,21736,ORGANIC TOMATO BASIL SAUCE,24,2025-11-13 03:37:06,4.4,17151.0,United Kingdom
538427,21737,GARLIC HERB BREADSTICKS,1,2025-11-13 03:37:06,2.88,17151.0,United Kingdom
538427,22720,SET OF 3 CAKE TINS PANTRY,3,2025-11-13 03:37:06,5.17,17151.0,United Kingdom
538427,22960,HEART OF WICKER SMALL,2,2025-11-13 03:37:06,1.71,17151.0,United Kingdom
538427,21221,RETRO SPOT TEA TOWEL,1,2025-11-13 03:37:06,2.45,17151.0,United Kingdom
538427,21224,GLASS STORAGE JAR SMALL,12,2025-11-13 03:37:06,2.22,17151.0,United Kingdom
538428,21222,RETRO SPOT APRON,2,2025-10-07 03:54:28,6.86,,United Kingdom
538429,21735,AGED PARMESAN REGGIANO,2,2025-08-23 19:44:44,7.67,13534.0,United Kingdom
538429,21734,ARTISAN PASTA PENNE,2,2025-08-23 19:44:44,3.19,13534.0,United Kingdom
538429,22424,WHOLE WHEAT BREAD,3,2025-08-23 19:44:44,3.11,13534.0,United Kingdom
538429,22423,ORGANIC WHOLE MILK,1,2025-08-23 19:44:44,3.37,13534.0,United Kingdom
538430,21735,AGED PARMESAN REGGIANO,1,2025-03-26 21:24:34,7.92,,United Kingdom
538430,21737,GARLIC HERB BREADSTICKS,6,2025-03-26 21:24:34,2.84,,United Kingdom
538430,21218,SCENTED CANDLE LAVENDER,4,2025-03-26 21:24:34,4.33,,United Kingdom
538431,85099B,WHITE HANGING HEART T-LIGHT HOLDER,1,2025-04-03 04:42:12,2.55,18096.0,United Kingdom
538431,22720,SET OF 3 CAKE TINS PANTRY,2,2025-04-03 04:42:12,4.9,18096.0,United Kingdom
538431,84880,WATERING CAN GREEN 2L,2,2025-04-03 04:42:12,11.45,18096.0,United Kingdom
538431,84883,LED GROW LIGHT BULB,1,2025-04-03 04:42:12,15.43,18096.0,United Kingdom
538432,84879,CERAMIC PLANT POT WHITE,3,2025-09-16 21:26:39,9.86,13712.0,United Kingdom
538432,84880,WATERING CAN GREEN 2L,1,2025-09-16 21:26:39,11.76,13712.0,United Kingdom
538432,84881,ORGANIC POTTING SOIL 10L,6,2025-09-16 21:26:39,7.3,13712.0,United Kingdom
538432,84883,LED GROW LIGHT BULB,1,2025-09-16 21:26:39,15.7,13712.0,United Kingdom
538433,85099B,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-11-02 02:10:37,2.43,15164.0,United Kingdom
538433,22423,REGENCY CAKESTAND 3 TIER,24,2025-11-02 02:10:37,13.33,15164.0,United Kingdom
538433,21226,CHILLI LIGHTS STRING,24,2025-11-02 02:10:37,8.16,15164.0,United Kingdom
538434,71056,LARGE DESK PAD BLACK,4,2025-05-06 20:35:33,16.78,,United Kingdom
538434,71057,MONITOR LIGHT BAR,2,2025-05-06 20:35:33,41.73,,United Kingdom
538435,84880,WATERING CAN GREEN 2L,1,2025-02-17 17:25:37,11.62,12943.0,United Kingdom
538435,84883,LED GROW LIGHT BULB,2,2025-02-17 17:25:37,15.28,12943.0,United Kingdom
538435,71056,LARGE DESK PAD BLACK,2,2025-02-17 17:25:37,15.43,12943.0,United Kingdom
538435,71057,MONITOR LIGHT BAR,1,2025-02-17 17:25:37,41.77,12943.0,United Kingdom
538436,22961,HEART OF WICKER LARGE,3,2025-05-02 23:59:38,2.92,14221.0,United Kingdom
538436,22423,REGENCY CAKESTAND 3 TIER,2,2025-05-02 23:59:38,12.55,14221.0,United Kingdom
538436,85099B,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-05-02 23:59:38,2.5,14221.0,United Kingdom
538437,71053,WIRELESS ERGONOMIC MOUSE,12,2025-03-04 04:46:09,31.39,14403.0,United Kingdom
538437,71057,MONITOR LIGHT BAR,6,2025-03-04 04:46:09,39.95,14403.0,United Kingdom
538437,71055,USB-C MULTIPORT ADAPTER,3,2025-03-04 04:46:09,23.82,14403.0,United Kingdom
538438,21737,GARLIC HERB BREADSTICKS,1,2025-09-29 18:55:43,3.08,13005.0,United Kingdom
538438,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,2,2025-09-29 18:55:43,12.61,13005.0,United Kingdom
538438,21736,ORGANIC TOMATO BASIL SAUCE,2,2025-09-29 18:55:43,4.53,13005.0,United Kingdom
538438,21219,TRAVEL SEWING KIT,2,2025-09-29 18:55:43,2.06,13005.0,United Kingdom
538438,21228,WALL CLOCK RETRO RED,4,2025-09-29 18:55:43,18.01,13005.0,United Kingdom
538439,21737,GARLIC HERB BREADSTICKS,2,2025-05-23 16:33:48,3.06,16695.0,United Kingdom
538439,21734,ARTISAN PASTA PENNE,1,2025-05-23 16:33:48,3.14,16695.0,United Kingdom
538439,21212,VINTAGE SNAP CARDS,2,2025-05-23 16:33:48,0.84,16695.0,United Kingdom
538439,21219,TRAVEL SEWING KIT,4,2025-05-23 16:33:48,2.04,16695.0,United Kingdom
C538440,22961,HEART OF WICKER LARGE,-11,2025-08-08 04:12:18,2.9,14748.0,United Kingdom
C538440,85099B,WHITE HANGING HEART T-LIGHT HOLDER,-6,2025-08-08 04:12:18,2.53,14748.0,United Kingdom
C538440,21734,ARTISAN PASTA PENNE,-3,2025-08-08 04:12:18,3.39,14748.0,United Kingdom
C538440,21736,ORGANIC TOMATO BASIL SAUCE,-4,2025-08-08 04:12:18,4.34,14748.0,United Kingdom
538441,22424,WHOLE WHEAT BREAD,2,2025-04-30 00:06:26,2.99,14557.0,United Kingdom
538441,22426,STRAWBERRY PRESERVES,12,2025-04-30 00:06:26,3.95,14557.0,United Kingdom
538441,71055,USB-C MULTIPORT ADAPTER,4,2025-04-30 00:06:26,24.37,14557.0,United Kingdom
538441,71053,WIRELESS ERGONOMIC MOUSE,3,2025-04-30 00:06:26,30.91,14557.0,United Kingdom
538441,71057,MONITOR LIGHT BAR,24,2025-04-30 00:06:26,39.45,14557.0,United Kingdom
538441,71054,MECHANICAL KEYBOARD,3,2025-04-30 00:06:26,70.32,14557.0,United Kingdom
538441,71056,LARGE DESK PAD BLACK,6,2025-04-30 00:06:26,16.5,14557.0,United Kingdom
538442,21216,EMERGENCY FIRST AID TIN,1,2025-03-27 03:29:50,3.73,,United Kingdom
538443,84881,ORGANIC POTTING SOIL 10L,2,2025-04-04 01:09:19,7.0,12404.0,United Kingdom
538443,84883,LED GROW LIGHT BULB,1,2025-04-04 01:09:19,14.76,12404.0,United Kingdom
538443,21215,WOODEN PICTURE FRAME,1,2025-04-04 01:09:19,5.72,12404.0,United Kingdom
538443,21227,VINTAGE UNION JACK CUSHION,1,2025-04-04 01:09:19,15.69,12404.0,United Kingdom
538444,22960,HEART OF WICKER SMALL,2,2025-06-03 01:44:30,1.66,14795.0,United Kingdom
538444,85099B,WHITE HANGING HEART T-LIGHT HOLDER,3,2025-06-03 01:44:30,2.49,14795.0,United Kingdom
538444,22720,SET OF 3 CAKE TINS PANTRY,3,2025-06-03 01:44:30,4.92,14795.0,United Kingdom
538444,22423,REGENCY CAKESTAND 3 TIER,6,2025-06-03 01:44:30,13.38,14795.0,United Kingdom
538445,85123C,DARK CHOCOLATE BAR 85%,6,2025-02-25 05:28:49,3.57,17962.0,United Kingdom
538445,85123D,FRENCH VANILLA SYRUP,1,2025-02-25 05:28:49,5.96,17962.0,United Kingdom
538445,85123B,PURE CANE SUGAR,3,2025-02-25 05:28:49,2.58,17962.0,United Kingdom
C538446,85123C,DARK CHOCOLATE BAR 85%,-6,2025-06-20 16:34:52,3.47,14620.0,United Kingdom
C538446,85123A,COLOMBIAN ROAST COFFEE,-1,2025-06-20 16:34:52,8.83,14620.0,United Kingdom
C538446,85123D,FRENCH VANILLA SYRUP,-1,2025-06-20 16:34:52,5.71,14620.0,United Kingdom
C538446,85123E,CERAMIC COFFEE MUG,-5,2025-06-20 16:34:52,6.43,14620.0,United Kingdom
C538446,21734,ARTISAN PASTA PENNE,-7,2025-06-20 16:34:52,3.21,14620.0,United Kingdom
C538446,21737,GARLIC HERB BREADSTICKS,-11,2025-06-20 16:34:52,3.0,14620.0,United Kingdom
C538446,21216,EMERGENCY FIRST AID TIN,-10,2025-06-20 16:34:52,3.74,14620.0,United Kingdom
538447,22720,SET OF 3 CAKE TINS PANTRY,1,2025-09-02 02:16:58,4.89,14635.0,United Kingdom
538447,85099B,WHITE HANGING HEART T-LIGHT HOLDER,4,2025-09-02 02:16:58,2.44,14635.0,United Kingdom
538447,22423,REGENCY CAKESTAND 3 TIER,1,2025-09-02 02:16:58,13.14,14635.0,United Kingdom
538448,85123A,COLOMBIAN ROAST COFFEE,2,2025-07-08 23:42:55,9.12,15643.0,United Kingdom
538448,85123C,DARK CHOCOLATE BAR 85%,4,2025-07-08 23:42:55,3.57,15643.0,United Kingdom
538448,85123B,PURE CANE SUGAR,2,2025-07-08 23:42:55,2.56,15643.0,United Kingdom
538448,21216,EMERGENCY FIRST AID TIN,2,2025-07-08 23:42:55,3.75,15643.0,United Kingdom
538449,85123B,PURE CANE SUGAR,4,2025-09-04 22:11:02,2.41,16389.0,EIRE
538449,85123D,FRENCH VANILLA SYRUP,3,2025-09-04 22:11:02,6.18,16389.0,EIRE
538449,85123E,CERAMIC COFFEE MUG,4,2025-09-04 22:11:02,6.61,16389.0,EIRE
538449,85123C,DARK CHOCOLATE BAR 85%,2,2025-09-04 22:11:02,3.44,16389.0,EIRE
538450,22960,HEART OF WICKER SMALL,4,2025-02-16 23:25:16,1.68,,United Kingdom
538450,22423,REGENCY CAKESTAND 3 TIER,2,2025-02-16 23:25:16,12.14,,United Kingdom
538451,84882,GARDENING GLOVES PAIR,6,2025-01-28 22:00:45,4.9,,United Kingdom
538451,84880,WATERING CAN GREEN 2L,1,2025-01-28 22:00:45,11.47,,United Kingdom
538451,84881,ORGANIC POTTING SOIL 10L,2,2025-01-28 22:00:45,6.85,,United Kingdom
538451,84883,LED GROW LIGHT BULB,1,2025-01-28 22:00:45,14.27,,United Kingdom
538451,84879,CERAMIC PLANT POT WHITE,3,2025-01-28 22:00:45,10.35,,United Kingdom
538451,71055,USB-C MULTIPORT ADAPTER,24,2025-01-28 22:00:45,26.1,,United Kingdom
538451,71053,WIRELESS ERGONOMIC MOUSE,6,2025-01-28 22:00:45,29.51,,United Kingdom
538451,71054,MECHANICAL KEYBOARD,6,2025-01-28 22:00:45,68.33,,United Kingdom
538451,21221,RETRO SPOT TEA TOWEL,4,2025-01-28 22:00:45,2.55,,United Kingdom
538451,21213,MINI PAINT SET 9 COLOURS,6,2025-01-28 22:00:45,1.21,,United Kingdom
538452,85123E,CERAMIC COFFEE MUG,1,2025-08-09 19:11:39,6.76,,France
538452,85123C,DARK CHOCOLATE BAR 85%,6,2025-08-09 19:11:39,3.59,,France
538453,21223,SET OF 6 SPICE JARS,2,2025-10-31 01:34:09,9.57,13123.0,United Kingdom
538454,71053,WIRELESS ERGONOMIC MOUSE,1,2025-12-22 23:30:47,30.5,17879.0,United Kingdom
538454,71055,USB-C MULTIPORT ADAPTER,1,2025-12-22 23:30:47,25.91,17879.0,United Kingdom
538454,71056,LARGE DESK PAD BLACK,1,2025-12-22 23:30:47,16.18,17879.0,United Kingdom
538454,21222,RETRO SPOT APRON,2,2025-12-22 23:30:47,7.07,17879.0,United Kingdom
538455,71053,WIRELESS ERGONOMIC MOUSE,6,2025-07-15 04:26:20,29.4,17481.0,United Kingdom
538455,71057,MONITOR LIGHT BAR,1,2025-07-15 04:26:20,38.42,17481.0,United Kingdom
538456,85123E,CERAMIC COFFEE MUG,4,2025-04-23 23:29:01,6.18,12611.0,United Kingdom
538456,85123B,PURE CANE SUGAR,1,2025-04-23 23:29:01,2.47,12611.0,United Kingdom
538456,85123D,FRENCH VANILLA SYRUP,2,2025-04-23 23:29:01,5.79,12611.0,United Kingdom
538456,21227,VINTAGE UNION JACK CUSHION,1,2025-04-23 23:29:01,15.1,12611.0,United Kingdom
538456,21225,GLASS STORAGE JAR LARGE,6,2025-04-23 23:29:01,3.96,12611.0,United Kingdom
538456,21213,MINI PAINT SET 9 COLOURS,12,2025-04-23 23:29:01,1.29,12611.0,United Kingdom
538457,85123E,CERAMIC COFFEE MUG,1,2025-06-17 23:55:18,6.32,12723.0,United Kingdom
538457,85123A,COLOMBIAN ROAST COFFEE,6,2025-06-17 23:55:18,8.92,12723.0,United Kingdom
538457,85123B,PURE CANE SUGAR,1,2025-06-17 23:55:18,2.58,12723.0,United Kingdom
538457,85123D,FRENCH VANILLA SYRUP,1,2025-06-17 23:55:18,6.28,12723.0,United Kingdom
538457,21225,GLASS STORAGE JAR LARGE,2,2025-06-17 23:55:18,3.98,12723.0,United Kingdom
538458,20726,PAIN AU CHOCOLAT,1,2025-07-22 23:38:32,2.62,12595.0,United Kingdom
538458,20727,ALMOND DANISH,2,2025-07-22 23:38:32,2.86,12595.0,United Kingdom
538459,21230,BATHROOM SCALE VINTAGE,6,2025-09-20 21:28:57,22.24,,France
538460,71056,LARGE DESK PAD BLACK,3,2025-07-09 17:58:56,16.76,13958.0,United Kingdom
538460,71055,USB-C MULTIPORT ADAPTER,2,2025-07-09 17:58:56,25.36,13958.0,United Kingdom
538460,71057,MONITOR LIGHT BAR,1,2025-07-09 17:58:56,39.0,13958.0,United Kingdom
538460,20725,CROISSANT ALL BUTTER,1,2025-07-09 17:58:56,2.35,13958.0,United Kingdom
538460,20727,ALMOND DANISH,1,2025-07-09 17:58:56,2.79,13958.0,United Kingdom
538460,20726,PAIN AU CHOCOLAT,2,2025-07-09 17:58:56,2.39,13958.0,United Kingdom
538461,21222,RETRO SPOT APRON,1,2025-04-26 21:27:04,6.8,14013.0,Spain
538462,84880,WATERING CAN GREEN 2L,3,2025-06-30 00:21:01,11.78,12783.0,United Kingdom
538462,84882,GARDENING GLOVES PAIR,2,2025-06-30 00:21:01,4.95,12783.0,United Kingdom
538462,84879,CERAMIC PLANT POT WHITE,1,2025-06-30 00:21:01,10.04,12783.0,United Kingdom
538462,84881,ORGANIC POTTING SOIL 10L,2,2025-06-30 00:21:01,6.97,12783.0,United Kingdom
538463,22426,STRAWBERRY PRESERVES,1,2025-10-15 21:54:15,3.84,13037.0,Spain
538463,22427,ORGANIC EGGS DOZEN,4,2025-10-15 21:54:15,4.95,13037.0,Spain
538463,22425,SWEET CREAM BUTTER,1,2025-10-15 21:54:15,4.36,13037.0,Spain
538463,22423,ORGANIC WHOLE MILK,3,2025-10-15 21:54:15,3.65,13037.0,Spain
538463,22424,WHOLE WHEAT BREAD,4,2025-10-15 21:54:15,2.84,13037.0,Spain
538463,20725,CROISSANT ALL BUTTER,2,2025-10-15 21:54:15,2.26,13037.0,Spain
538463,20726,PAIN AU CHOCOLAT,3,2025-10-15 21:54:15,2.61,13037.0,Spain
538463,71057,MONITOR LIGHT BAR,2,2025-10-15 21:54:15,40.35,13037.0,Spain
538463,71056,LARGE DESK PAD BLACK,3,2025-10-15 21:54:15,16.08,13037.0,Spain
538463,71054,MECHANICAL KEYBOARD,1,2025-10-15 21:54:15,66.68,13037.0,Spain
538463,71055,USB-C MULTIPORT ADAPTER,3,2025-10-15 21:54:15,24.28,13037.0,Spain
538464,85123C,DARK CHOCOLATE BAR 85%,2,2025-08-05 01:54:22,3.36,15403.0,United Kingdom
538464,85123B,PURE CANE SUGAR,6,2025-08-05 01:54:22,2.57,15403.0,United Kingdom
538464,85123A,COLOMBIAN ROAST COFFEE,4,2025-08-05 01:54:22,9.34,15403.0,United Kingdom
538464,22425,SWEET CREAM BUTTER,24,2025-08-05 01:54:22,4.19,15403.0,United Kingdom
538464,22423,ORGANIC WHOLE MILK,6,2025-08-05 01:54:22,3.42,15403.0,United Kingdom
538464,22427,ORGANIC EGGS DOZEN,1,2025-08-05 01:54:22,4.92,15403.0,United Kingdom
538464,21222,RETRO SPOT APRON,2,2025-08-05 01:54:22,6.96,15403.0,United Kingdom
538465,71055,USB-C MULTIPORT ADAPTER,6,2025-11-04 04:22:52,24.27,18150.0,United Kingdom
538465,71057,MONITOR LIGHT BAR,12,2025-11-04 04:22:52,39.84,18150.0,United Kingdom
538465,71053,WIRELESS ERGONOMIC MOUSE,4,2025-11-04 04:22:52,31.06,18150.0,United Kingdom
538465,71056,LARGE DESK PAD BLACK,2,2025-11-04 04:22:52,15.65,18150.0,United Kingdom
538465,21221,RETRO SPOT TEA TOWEL,2,2025-11-04 04:22:52,2.5,18150.0,United Kingdom
538466,71053,WIRELESS ERGONOMIC MOUSE,3,2025-08-07 23:48:26,30.71,15570.0,United Kingdom
538466,71056,LARGE DESK PAD BLACK,2,2025-08-07 23:48:26,16.53,15570.0,United Kingdom
538466,85123E,CERAMIC COFFEE MUG,1,2025-08-07 23:48:26,6.44,15570.0,United Kingdom
538466,85123D,FRENCH VANILLA SYRUP,2,2025-08-07 23:48:26,5.91,15570.0,United Kingdom
538466,21212,VINTAGE SNAP CARDS,6,2025-08-07 23:48:26,0.88,15570.0,United Kingdom
538467,20726,PAIN AU CHOCOLAT,12,2025-07-18 19:54:22,2.51,,United Kingdom
538467,20729,BLUEBERRY SCONE,3,2025-07-18 19:54:22,2.38,,United Kingdom
538467,22960,HEART OF WICKER SMALL,3,2025-07-18 19:54:22,1.69,,United Kingdom
538467,22961,HEART OF WICKER LARGE,6,2025-07-18 19:54:22,2.95,,United Kingdom
538467,85099B,WHITE HANGING HEART T-LIGHT HOLDER,6,2025-07-18 19:54:22,2.62,,United Kingdom
538468,22426,STRAWBERRY PRESERVES,2,2025-09-08 21:20:49,3.71,15215.0,United Kingdom
538468,22425,SWEET CREAM BUTTER,2,2025-09-08 21:20:49,4.38,15215.0,United Kingdom
538468,22423,ORGANIC WHOLE MILK,3,2025-09-08 21:20:49,3.56,15215.0,United Kingdom
538468,22424,WHOLE WHEAT BREAD,6,2025-09-08 21:20:49,3.03,15215.0,United Kingdom
538468,22427,ORGANIC EGGS DOZEN,1,2025-09-08 21:20:49,4.96,15215.0,United Kingdom
538468,21224,GLASS STORAGE JAR SMALL,2,2025-09-08 21:20:49,2.26,15215.0,United Kingdom
538469,21734,ARTISAN PASTA PENNE,1,2025-05-12 23:38:48,3.21,13117.0,United Kingdom
538469,21735,AGED PARMESAN REGGIANO,1,2025-05-12 23:38:48,7.98,13117.0,United Kingdom
538469,21737,GARLIC HERB BREADSTICKS,4,2025-05-12 23:38:48,3.03,13117.0,United Kingdom
538469,21736,ORGANIC TOMATO BASIL SAUCE,1,2025-05-12 23:38:48,4.47,13117.0,United Kingdom
538469,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,3,2025-05-12 23:38:48,13.54,13117.0,United Kingdom
538470,85123A,COLOMBIAN ROAST COFFEE,2,2025-07-23 02:18:42,9.25,14273.0,United Kingdom
538470,85123D,FRENCH VANILLA SYRUP,6,2025-07-23 02:18:42,5.96,14273.0,United Kingdom
538471,71054,MECHANICAL KEYBOARD,1,2025-09-05 00:36:45,66.67,,United Kingdom
538471,71056,LARGE DESK PAD BLACK,2,2025-09-05 00:36:45,16.18,,United Kingdom
538471,71055,USB-C MULTIPORT ADAPTER,3,2025-09-05 00:36:45,24.89,,United Kingdom
538471,71057,MONITOR LIGHT BAR,1,2025-09-05 00:36:45,40.0,,United Kingdom
538472,85123A,COLOMBIAN ROAST COFFEE,3,2025-09-20 00:46:23,8.72,13730.0,United Kingdom
538472,85123E,CERAMIC COFFEE MUG,3,2025-09-20 00:46:23,6.53,13730.0,United Kingdom
538472,85123B,PURE CANE SUGAR,24,2025-09-20 00:46:23,2.46,13730.0,United Kingdom
C538473,20726,PAIN AU CHOCOLAT,-8,2025-03-15 22:14:46,2.5,15676.0,United Kingdom
C538473,20729,BLUEBERRY SCONE,-11,2025-03-15 22:14:46,2.43,15676.0,United Kingdom
C538473,20728,CAPPUCCINO CUP & SAUCER,-2,2025-03-15 22:14:46,8.87,15676.0,United Kingdom
538474,71054,MECHANICAL KEYBOARD,4,2025-10-08 23:02:16,66.96,16655.0,United Kingdom
538474,71057,MONITOR LIGHT BAR,3,2025-10-08 23:02:16,38.84,16655.0,United Kingdom
538474,71056,  LARGE DESK PAD BLACK   ,4,2025-10-08 23:02:16,15.33,16655.0,United Kingdom
538474,21214,RECIPE BOX PANTRY DESIGN,24,2025-10-08 23:02:16,8.06,16655.0,United Kingdom
538475,21734,ARTISAN PASTA PENNE,4,2025-07-27 20:08:57,3.29,,United Kingdom
538475,21735,AGED PARMESAN REGGIANO,3,2025-07-27 20:08:57,7.99,,United Kingdom
538476,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,2,2025-03-25 04:46:33,12.5,16000.0,United Kingdom
538476,21736,ORGANIC TOMATO BASIL SAUCE,1,2025-03-25 04:46:33,4.68,16000.0,United Kingdom
538477,85123B,PURE CANE SUGAR,1,2025-04-11 04:47:12,2.48,16397.0,United Kingdom
538477,85123D,FRENCH VANILLA SYRUP,3,2025-04-11 04:47:12,6.24,16397.0,United Kingdom
538477,85123C,DARK CHOCOLATE BAR 85%,2,2025-04-11 04:47:12,3.35,16397.0,United Kingdom
538477,21735,AGED PARMESAN REGGIANO,1,2025-04-11 04:47:12,7.73,16397.0,United Kingdom
538477,21734,ARTISAN PASTA PENNE,12,2025-04-11 04:47:12,3.14,16397.0,United Kingdom
538477,21733,ITALIAN EXTRA VIRGIN OLIVE OIL,4,2025-04-11 04:47:12,13.41,16397.0,United Kingdom
538478,71056,LARGE DESK PAD BLACK,2,2025-09-17 00:46:32,16.15,17635.0,United Kingdom
538478,71055,USB-C MULTIPORT ADAPTER,2,2025-09-17 00:46:32,25.97,17635.0,United Kingdom
538478,71053,WIRELESS ERGONOMIC MOUSE,1,2025-09-17 00:46:32,29.96,17635.0,United Kingdom
538478,71057,MONITOR LIGHT BAR,1,2025-09-17 00:46:32,41.84,17635.0,United Kingdom
538478,21216,EMERGENCY FIRST AID TIN,1,2025-09-17 00:46:32,3.62,17635.0,United Kingdom
538479,20727,ALMOND DANISH,3,2025-12-01 23:12:38,2.64,,United Kingdom
538479,20726,PAIN AU CHOCOLAT,1,2025-12-01 23:12:38,2.53,,United Kingdom
538479,20729,BLUEBERRY SCONE,1,2025-12-01 23:12:38,2.51,,United Kingdom
538479,21224,GLASS STORAGE JAR SMALL,2,2025-12-01 23:12:38,2.3,,United Kingdom
538480,85099B,WHITE HANGING HEART T-LIGHT HOLDER,2,2025-05-16 03:08:23,2.62,,United Kingdom
538480,22960,HEART OF WICKER SMALL,3,2025-05-16 03:08:23,1.65,,United Kingdom
