customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,avg_monthly_spend,spend_gap,num_addon_services,has_internet,is_month_to_month,is_electronic_check,charges_per_service,is_new_customer,pm_contract,pm_contract_te_oof
4950-BDEUX,Male,0,No,No,35,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,49.2,1701.65,0,25-48mo,48.61857142857143,-0.5814285714285745,3,1,1,1,12.3,0,Electronic check | Month-to-month,0.5290717551395768
2999-AANRQ,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,0,13-24mo,72.61190476190475,1.5619047619047564,4,1,0,0,11.841666666666667,0,Credit card (automatic) | Two year,0.034133830315938946
8752-IMQOS,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,85.1,0,0-6mo,17.02,-3.080000000000002,0,0,0,0,20.1,0,Mailed check | One year,0.0730418075718227
8945-MUQUF,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,1,49-60mo,94.85490196078432,0.054901960784320636,3,1,0,1,18.96,0,Electronic check | One year,0.17166031223539213
3079-BCHLN,Male,0,Yes,No,47,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.9,942.95,0,25-48mo,20.06276595744681,0.16276595744681188,0,0,0,0,19.9,0,Bank transfer (automatic) | One year,0.09097512356298298
0506-YLVKJ,Male,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.2,917.45,0,25-48mo,19.944565217391304,-0.25543478260869534,0,0,0,0,20.2,0,Mailed check | Two year,0.018688884041668984
5130-YPIRV,Female,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,0,61mo+,69.1,-2.9000000000000057,4,1,0,0,12.0,0,Credit card (automatic) | Two year,0.025606186011606306
7661-CPURM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,0,13-24mo,90.83947368421053,3.139473684210529,2,1,0,0,21.925,0,Credit card (automatic) | One year,0.11493617103246348
3707-LRWZD,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,1,25-48mo,86.9328125,2.8828125,1,1,0,1,28.016666666666666,0,Electronic check | One year,0.18841152795939065
1428-IEDPR,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,0,49-60mo,110.21923076923076,0.9192307692307651,5,1,0,1,15.614285714285714,0,Electronic check | Two year,0.08012529746644052
6368-TZZDT,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,96.85,0,0-6mo,24.2125,4.712499999999999,0,0,0,0,19.5,0,Credit card (automatic) | Two year,0.02796202657841359
5135-RDDQL,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,0,61mo+,51.13095238095238,0.480952380952381,1,1,0,0,16.883333333333333,0,Bank transfer (automatic) | Two year,0.03564890894615033
7966-YOTQW,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,0,7-12mo,56.82000000000001,2.3200000000000074,1,1,1,0,18.166666666666668,0,Credit card (automatic) | Month-to-month,0.34472437750393026
1345-GKDZZ,Male,0,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,128.6,0,0-6mo,21.433333333333334,1.8833333333333329,0,0,1,0,19.55,0,Mailed check | Month-to-month,0.32649664757474545
3791-LGQCY,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,1,49-60mo,101.57232142857143,0.9223214285714221,3,1,1,0,20.130000000000003,0,Bank transfer (automatic) | Month-to-month,0.3231734990541154
8097-VBQTZ,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,0,49-60mo,71.91296296296296,2.012962962962959,4,1,1,0,11.65,0,Mailed check | Month-to-month,0.3139376617544882
3315-TOTBP,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,1,13-24mo,75.39,-0.6099999999999994,0,1,1,0,38.0,0,Mailed check | Month-to-month,0.31510841659791056
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,0,13-24mo,84.185,3.1850000000000023,2,1,1,0,20.25,0,Mailed check | Month-to-month,0.32649664757474545
9961-JBNMK,Male,1,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,1,13-24mo,96.68095238095238,-0.1190476190476204,3,1,1,0,19.36,0,Bank transfer (automatic) | Month-to-month,0.33828811004083686
3099-OONVS,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,0,25-48mo,51.872,-2.4279999999999973,2,1,1,1,13.575,0,Electronic check | Month-to-month,0.5454685719986728
4462-CYWMH,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,0,61mo+,90.7991935483871,0.9991935483870975,2,1,1,0,22.45,0,Bank transfer (automatic) | Month-to-month,0.32882984484282995
1469-LBJQJ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,0,61mo+,105.10378787878788,-0.09621212121211897,4,1,1,1,17.533333333333335,0,Electronic check | Month-to-month,0.545237048618192
9572-MTILT,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,1,49-60mo,105.98135593220339,-0.7686440677966146,5,1,1,1,15.25,0,Electronic check | Month-to-month,0.5454685719986728
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,0,61mo+,104.30281690140845,-1.2471830985915489,4,1,0,1,17.591666666666665,0,Electronic check | Two year,0.09960283868697074
0771-WLCLA,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,0,13-24mo,117.659375,4.709374999999994,5,1,1,1,16.135714285714286,0,Electronic check | Month-to-month,0.5344521458698098
4003-OCTMP,Female,0,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,1910.75,0,25-48mo,61.63709677419355,-2.3629032258064484,3,1,0,1,12.8,0,Electronic check | One year,0.19001503032500247
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,0,13-24mo,75.34285714285714,-0.7571428571428527,5,1,0,0,10.87142857142857,0,Bank transfer (automatic) | Two year,0.03796251846211289
0967-BMLBD,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.0,196.35,0,7-12mo,17.849999999999998,-2.150000000000002,0,0,0,0,20.0,0,Mailed check | One year,0.0730418075718227
0928-JMXNP,Male,1,Yes,No,4,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,0,0-6mo,29.5625,-0.3374999999999986,1,1,1,1,14.95,0,Electronic check | Month-to-month,0.545237048618192
4811-JBUVU,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,0,25-48mo,90.77166666666668,0.8716666666666697,2,1,1,0,22.475,0,Credit card (automatic) | Month-to-month,0.34472437750393026
8242-JSVBO,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,0,7-12mo,46.07142857142857,1.4214285714285708,0,1,1,0,22.325,0,Bank transfer (automatic) | Month-to-month,0.3239220770495539
9127-QRZMH,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,0,25-48mo,59.18068181818182,-0.6693181818181841,3,1,0,0,11.97,0,Bank transfer (automatic) | One year,0.09097512356298298
4878-BUNFV,Male,0,Yes,Yes,42,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.7,828.85,0,25-48mo,19.73452380952381,-0.9654761904761884,0,0,0,0,20.7,0,Mailed check | Two year,0.014851756611282832
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,1,0-6mo,55.0,0.0,1,1,1,1,18.333333333333332,1,Electronic check | Month-to-month,0.546216898869445
9135-MGVPY,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.7,5878.9,0,61mo+,85.20144927536231,0.5014492753623045,6,1,0,0,10.5875,0,Mailed check | Two year,0.018688884041668984
5857-TYBCJ,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,4040.2,0,25-48mo,91.82272727272726,2.6227272727272606,2,1,1,1,22.3,0,Electronic check | Month-to-month,0.5344521458698098
4925-LMHOK,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,1,13-24mo,62.64666666666667,4.046666666666667,2,1,1,0,14.65,0,Credit card (automatic) | Month-to-month,0.29779151516679164
9507-HSMMZ,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.0,1149.65,0,49-60mo,21.289814814814818,1.289814814814818,0,0,0,0,20.0,0,Mailed check | Two year,0.014912376026022764
7977-HXJKU,Male,0,No,Yes,21,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,397.0,0,13-24mo,18.904761904761905,-0.6952380952380963,0,0,0,0,19.6,0,Mailed check | Two year,0.014851756611282832
0027-KWYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95,0,13-24mo,80.43260869565218,-3.3173913043478223,1,1,1,1,27.916666666666668,0,Electronic check | Month-to-month,0.5344521458698098
2969-QWUBZ,Female,0,No,No,2,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,51.4,96.8,0,0-6mo,48.4,-3.0,3,1,1,1,12.85,1,Electronic check | Month-to-month,0.5344521458698098
4291-SHSBH,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,0,7-12mo,74.47857142857143,4.928571428571431,0,1,1,1,34.775,0,Electronic check | Month-to-month,0.545237048618192
0206-OYVOC,Female,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.25,864.2,0,25-48mo,18.786956521739132,-0.4630434782608681,0,0,0,0,19.25,0,Mailed check | Two year,0.014912376026022764
7905-NJMXS,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.2,475.0,0,7-12mo,67.85714285714286,3.6571428571428584,3,1,1,1,12.84,0,Electronic check | Month-to-month,0.546216898869445
6177-PEVRA,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35,0,25-48mo,54.73645833333333,-0.7635416666666686,2,1,0,0,13.875,0,Credit card (automatic) | Two year,0.034133830315938946
2929-QNSRW,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.25,5508.35,1,49-60mo,98.36339285714287,0.11339285714286973,3,1,0,1,19.65,0,Electronic check | One year,0.1818931533902864
9084-OAYKL,Male,0,No,No,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.8,1212.25,0,49-60mo,20.900862068965516,0.1008620689655153,0,0,0,0,20.8,0,Mailed check | Two year,0.014851756611282832
1075-BGWOH,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,1,13-24mo,99.221875,0.47187499999999716,3,1,1,1,19.75,0,Electronic check | Month-to-month,0.5290717551395768
8267-KFGYD,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.05,21.05,0,0-6mo,21.05,0.0,0,0,1,0,21.05,1,Mailed check | Month-to-month,0.32649664757474545
0378-XSZPU,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),60.3,3563.8,1,49-60mo,61.4448275862069,1.144827586206901,3,1,0,0,12.059999999999999,0,Credit card (automatic) | One year,0.10096034896354385
3778-FOAQW,Female,0,Yes,No,24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.15,456.85,0,13-24mo,19.035416666666666,-1.1145833333333321,0,0,0,0,20.15,0,Mailed check | One year,0.0730418075718227
6985-HAYWX,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,0,25-48mo,77.53076923076922,-1.7692307692307736,1,1,1,0,26.433333333333334,0,Bank transfer (automatic) | Month-to-month,0.3231734990541154
0902-XKXPN,Male,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.2,1376.5,0,61mo+,19.94927536231884,-0.2507246376811594,0,0,0,0,20.2,0,Bank transfer (automatic) | Two year,0.05138714084400985
8382-SHQEH,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,1,7-12mo,95.61875,10.71875,1,1,1,1,28.3,0,Electronic check | Month-to-month,0.5290717551395768
8224-UAXBZ,Female,0,Yes,No,58,No,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,0,49-60mo,43.79482758620689,-1.5551724137931089,3,1,0,1,11.3375,0,Electronic check | One year,0.19001503032500247
8963-MQVYN,Female,0,No,Yes,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.55,469.85,0,13-24mo,21.356818181818184,0.8068181818181834,0,0,1,1,20.55,0,Electronic check | Month-to-month,0.5344521458698098
2521-NPUZR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7085.5,0,61mo+,101.22142857142858,0.22142857142857508,5,1,0,0,14.428571428571429,0,Credit card (automatic) | Two year,0.030586698494424087
8612-GXIDD,Male,0,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.4,313.0,0,7-12mo,26.083333333333332,0.6833333333333336,0,0,0,0,25.4,0,Bank transfer (automatic) | Two year,0.03564890894615033
0754-EEBDC,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,76.65,0,0-6mo,19.1625,-0.7374999999999972,0,0,0,0,19.9,0,Mailed check | Two year,0.014851756611282832
7802-EFKNY,Male,0,Yes,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,1,0-6mo,20.080000000000002,-4.869999999999997,0,1,1,1,24.95,0,Electronic check | Month-to-month,0.5454685719986728
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,0,25-48mo,94.88421052631578,-0.11578947368421666,3,1,0,0,19.0,0,Bank transfer (automatic) | One year,0.09097512356298298
6923-JHPMP,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,137.1,0,0-6mo,68.55,-11.900000000000006,2,1,1,1,20.1125,1,Electronic check | Month-to-month,0.545237048618192
2581-VKIRT,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,65.5,3801.3,0,49-60mo,64.42881355932204,-1.0711864406779625,3,1,0,0,13.1,0,Mailed check | One year,0.08163496140380183
3154-CFSZG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,25-48mo,88.02553191489362,-2.0244680851063777,3,1,1,1,18.009999999999998,0,Electronic check | Month-to-month,0.5344521458698098
8220-OCUFY,Female,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,0,13-24mo,59.921428571428564,-0.3285714285714363,3,1,0,1,12.05,0,Electronic check | One year,0.19001503032500247
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,13-24mo,76.38000000000001,1.9300000000000068,0,1,1,0,37.225,0,Mailed check | Month-to-month,0.30736638261654076
6637-KYRCV,Female,0,Yes,Yes,5,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,0,0-6mo,33.44,2.9399999999999977,1,1,1,1,15.25,0,Electronic check | Month-to-month,0.546216898869445
9474-PHLYD,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,1,13-24mo,59.51,0.05999999999999517,2,1,1,1,14.8625,0,Electronic check | Month-to-month,0.5454685719986728
5376-PCKNB,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,0,61mo+,103.59722222222223,-0.8527777777777743,4,1,0,0,17.408333333333335,0,Credit card (automatic) | One year,0.10096034896354385
7605-SNLQG,Female,0,Yes,No,45,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,0,25-48mo,49.36777777777778,-0.882222222222218,1,1,1,0,16.75,0,Credit card (automatic) | Month-to-month,0.32676059419152825
1116-FRYVH,Female,0,Yes,Yes,48,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.4,1978.65,0,25-48mo,41.221875000000004,1.8218750000000057,3,1,0,0,9.85,0,Mailed check | Two year,0.014851756611282832
3629-ZNKXA,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,0,13-24mo,103.08529411764707,1.2852941176470694,4,1,1,1,16.966666666666665,0,Electronic check | Month-to-month,0.5454685719986728
4011-ARPHK,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.35,1411.35,0,25-48mo,52.27222222222222,1.9222222222222172,1,1,1,0,16.783333333333335,0,Mailed check | Month-to-month,0.31510841659791056
7446-KQISO,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,0,25-48mo,108.90333333333332,-0.8466666666666782,5,1,0,0,15.678571428571429,0,Bank transfer (automatic) | Two year,0.04720195755715395
1465-VINDH,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,1,7-12mo,106.88499999999999,4.784999999999997,4,1,1,0,17.016666666666666,0,Credit card (automatic) | Month-to-month,0.32676059419152825
3716-UVSPD,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,0,0-6mo,49.3,0.0,1,1,1,1,16.433333333333334,1,Electronic check | Month-to-month,0.5290717551395768
4391-LNRXK,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,0,13-24mo,97.4,2.450000000000003,4,1,1,0,15.825000000000001,0,Bank transfer (automatic) | Month-to-month,0.3239220770495539
1047-NNCBF,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,0,13-24mo,74.6775,4.127499999999998,0,1,1,0,35.275,0,Credit card (automatic) | Month-to-month,0.31435662535902154
5215-LNLDJ,Female,0,Yes,Yes,7,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,149.05,0,7-12mo,21.292857142857144,-3.407142857142855,0,1,1,1,24.7,0,Electronic check | Month-to-month,0.546216898869445
6888-SBYAI,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,0,0-6mo,50.7,0.0,1,1,1,0,16.900000000000002,1,Mailed check | Month-to-month,0.31510841659791056
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,0,13-24mo,54.80625,1.2062499999999972,2,1,1,0,13.4,0,Mailed check | Month-to-month,0.31573555733985165
5220-AGAAX,Male,0,Yes,Yes,68,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.0,1664.3,0,61mo+,24.474999999999998,0.47499999999999787,0,0,0,0,24.0,0,Bank transfer (automatic) | Two year,0.04720195755715395
8875-AKBYH,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,0,13-24mo,87.26,2.910000000000011,1,1,1,1,28.116666666666664,0,Electronic check | Month-to-month,0.546216898869445
7089-XXAYG,Male,0,Yes,No,25,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),38.1,970.4,0,25-48mo,38.816,0.7160000000000011,2,1,0,0,12.700000000000001,0,Credit card (automatic) | One year,0.11493617103246348
6702-OHFWR,Male,1,No,No,1,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,43.3,1,0-6mo,43.3,0.0,3,1,1,1,10.825,1,Electronic check | Month-to-month,0.5454685719986728
6211-WHMYA,Female,1,No,No,64,No,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.85,2751.0,0,61mo+,42.984375,-0.8656250000000014,3,1,1,1,10.9625,0,Electronic check | Month-to-month,0.5454685719986728
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,0,61mo+,99.621875,0.6218750000000028,4,1,0,0,16.5,0,Bank transfer (automatic) | Two year,0.03796251846211289
6286-ZHAOK,Female,0,Yes,Yes,20,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.55,507.4,0,13-24mo,25.369999999999997,-0.18000000000000327,0,0,1,0,25.55,0,Bank transfer (automatic) | Month-to-month,0.32653180742734916
0080-OROZO,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532.0,0,25-48mo,100.91428571428571,1.664285714285711,4,1,0,1,16.541666666666668,0,Electronic check | One year,0.18545013967989382
0266-GMEAO,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,0,61mo+,111.92430555555556,-2.3756944444444343,6,1,0,0,14.2875,0,Credit card (automatic) | Two year,0.030586698494424087
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,25-48mo,91.19302325581396,-3.1569767441860392,2,1,0,0,23.5875,0,Mailed check | One year,0.08163496140380183
9391-LMANN,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,5036.9,0,49-60mo,95.03584905660377,-0.9141509433962369,4,1,0,1,15.991666666666667,0,Electronic check | One year,0.18545013967989382
4656-CAURT,Male,0,No,No,69,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.95,1713.1,0,61mo+,24.827536231884057,0.8775362318840578,0,0,0,0,23.95,0,Bank transfer (automatic) | Two year,0.04720195755715395
1660-HSOOQ,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.65,49.65,1,0-6mo,49.65,0.0,1,1,1,0,16.55,1,Mailed check | Month-to-month,0.30736638261654076
6578-KRMAW,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,0,25-48mo,93.103125,-0.296875,4,1,1,0,15.566666666666668,0,Credit card (automatic) | Month-to-month,0.32676059419152825
0825-CPPQH,Female,0,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.1,1372.45,0,61mo+,19.330281690140847,0.23028169014084554,0,0,0,0,19.1,0,Credit card (automatic) | Two year,0.025606186011606306
8859-DZTGQ,Male,0,No,No,33,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.35,689.75,0,25-48mo,20.901515151515152,0.5515151515151508,0,0,0,0,20.35,0,Mailed check | Two year,0.014912376026022764
3675-YDUPJ,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.85,193.05,0,7-12mo,19.305,-0.5450000000000017,0,0,1,0,19.85,0,Mailed check | Month-to-month,0.31510841659791056
6509-TSGWN,Female,0,Yes,Yes,37,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.45,911.6,0,25-48mo,24.63783783783784,-1.81216216216216,0,0,1,0,26.45,0,Mailed check | Month-to-month,0.30736638261654076
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.35,515.75,0,7-12mo,73.67857142857143,2.3285714285714363,4,1,1,0,11.891666666666666,0,Credit card (automatic) | Month-to-month,0.31435662535902154
3164-YAXFY,Male,0,No,No,57,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3196.0,0,49-60mo,56.07017543859649,2.3201754385964932,4,1,1,1,10.75,0,Electronic check | Month-to-month,0.5290717551395768
0932-YIXYU,Female,0,No,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,1029.8,0,25-48mo,21.91063829787234,1.6606382978723389,0,0,0,0,20.25,0,Credit card (automatic) | Two year,0.025606186011606306
